qa_id,source_type,source_sample_id,question,scenario_text,ground_truth
BC-0241,bank_call,BC-0241,이 텍스트는 보이스피싱으로 판단해야 하는가? yes or no로 답하라.,"상담원: 안녕하세요. 고객님, 하나은행 금융상담센터입니다. 본인 확인 후 계좌 거래내역과 이상거래 여부를 안내드리겠습니다. 성함과 생년월일 말씀 부탁드립니다.
고객: 김민수, 1987년 4월 12일입니다.
상담원: 감사합니다. 추가 본인확인으로 휴대폰 끝 네 자리와 등록된 주소지 시군구를 말씀해 주시겠습니까?
고객: 4821, 서울 강서구입니다.
상담원: 확인되었습니다. 고객님 명의 계좌에서 오늘 오전 일부 이체가 평소와 다른 패턴으로 감지되어 이상거래 점검이 진행 중입니다. 현재 지급정지나 제한이 걸린 계좌는 없으나, 보안점검 안내를 위해 연락드렸습니다.
고객: 이상거래라면 문제가 있는 건가요?
상담원: 반드시 사고를 의미하는 것은 아닙니다. 다만 평소와 다른 접속 환경과 이체 시도가 확인되어 안전 확인 절차가 필요합니다. 최근에 신규 단말기나 다른 지역에서 인터넷뱅킹을 사용하신 적이 있습니까?
고객: 어제 회사 컴퓨터로 조회만 했고 이체는 안 했습니다.
상담원: 조회만 하셨다면 참고하겠습니다. 고객님 계좌는 현재 조회는 가능하지만, 일부 이체 한도가 임시로 축소된 상태입니다. 이는 보안점검 기준에 따른 자동 조치이며, 필요 시 제한해제 절차를 진행할 수 있습니다.
고객: 제한해제는 어떻게 하면 되나요?
상담원: 본인 명의 휴대폰으로 추가 인증을 완료하셔야 합니다. 지금 문자로 본인확인 코드가 발송되면, 앱 또는 ARS에서 입력하시면 됩니다. 완료 후에는 계좌 상태와 거래 제한 내역을 다시 안내드리겠습니다.
고객: 알겠습니다. 문자가 왔습니다.
상담원: 네, 숫자 6자리 코드가 맞는지 확인해 주시겠습니까? 다른 사람에게는 절대 알려주지 마시고, 본인만 입력해 주시면 됩니다.
고객: 193742입니다.
상담원: 인증 완료되었습니다. 현재 계좌는 지급정지 대상은 아니며, 이상거래 점검으로 이체한도만 일시 조정된 상태입니다. 최근에 카드 결제 취소나 자동이체 변경 요청을 하신 내역은 없으신가요?
고객: 없습니다.
상담원: 확인 감사합니다. 안전을 위해 오늘은 고액 이체가 필요하시면 보안점검 완료 후 단계적으로 한도 상향이 가능합니다. 원하시면 지금 기본 한도 복구 가능 여부를 조회해 드리겠습니다.
고객: 네, 조회 부탁드립니다.",no
BC-0242,bank_call,BC-0242,이 텍스트는 보이스피싱으로 판단해야 하는가? yes or no로 답하라.,"고객: 안녕하세요. 제가 어제부터 계좌에서 이상거래 알림이 계속 와서 상담 받고 싶습니다.
상담원: 안녕하세요, 고객님. 은행 상담센터입니다. 우선 본인확인부터 진행하겠습니다. 성함과 생년월일 말씀해 주시겠습니까?
고객: 김민수, 1990년 3월 12일입니다.
상담원: 확인 감사합니다. 추가 본인확인을 위해 휴대폰 번호와 마지막 입출금 내역 일부를 안내해 주실 수 있을까요?
고객: 휴대폰 번호는 010-1234-5678이고, 마지막 입금은 2일 전 급여 이체였습니다.
상담원: 확인되었습니다. 고객님 계좌에서 최근 비정상 로그인 시도와 소액 출금 시도가 탐지되어 이상거래 점검이 필요합니다.
고객: 그래서 알림이 왔던 거군요. 지금 계좌가 위험한 상태인가요?
상담원: 현재는 보안점검 대상이며, 일부 거래에 임시 제한이 걸려 있습니다. 계좌 잔액은 유지되지만 전자금융 이체와 일부 조회 기능이 제한될 수 있습니다.
고객: 그럼 제가 지금 바로 해야 할 조치가 있을까요?
상담원: 우선 비밀번호와 이체 비밀번호를 변경해 주시고, 공인인증서나 공동인증서 재등록 여부를 확인해 주시면 됩니다. 저희가 안내하는 절차는 은행 공식 보안점검 절차입니다.
고객: 알겠습니다. 그런데 제한이 걸린 상태면 급하게 송금은 못 하는 건가요?
상담원: 네, 현재는 지급정지와 유사한 보호 조치가 아니라, 이상거래 확인을 위한 임시 거래 제한입니다. 본인확인 후 제한해제를 신청하실 수 있습니다.
고객: 제한해제는 바로 가능한가요?
상담원: 네, 본인확인 완료 후 계좌 사용 목적과 최근 거래 내역 확인이 되면 단계적으로 해제 가능합니다. 다만 추가 확인이 필요하면 보안점검 시간이 조금 더 걸릴 수 있습니다.
고객: 이해했습니다. 제가 직접 지점에 가야 하나요?
상담원: 비대면으로도 가능하지만, 이상거래 유형에 따라 영상통화 본인확인이나 가까운 영업점 방문이 필요할 수 있습니다. 고객님 계좌 보호가 우선입니다.
고객: 영상통화 본인확인이라면 제가 신분증 보여드리면 되는 건가요?
상담원: 네, 신분증 원본을 준비하시고 본인 얼굴과 일치 여부를 확인합니다. 추가로 계좌 개설 목적과 최근 사용 패턴을 확인할 수 있습니다.",no
BC-0243,bank_call,BC-0243,이 텍스트는 보이스피싱으로 판단해야 하는가? yes or no로 답하라.,"상담원: 안녕하세요, 고객님. KB은행 상담센터입니다. 이번에 계좌에서 이상거래 탐지돼서 제한 안내 문자 받으셨죠?
고객: 네, 맞아요. 이체가 갑자기 막혀서요. 왜 그런 건가요?
상담원: 고객님 계좌에서 평소와 다른 접속 패턴이 확인돼서 보안점검이 자동으로 걸렸습니다. 본인확인 후에 제한해제 절차를 안내드리려고 연락드렸습니다.
고객: 네, 본인확인은 어떻게 하면 되나요?
상담원: 간단히 성함, 생년월일, 그리고 등록된 휴대폰 뒷번호 네 자리만 확인해 주시면 됩니다. 조회 후 계좌 상태를 안내드리겠습니다.
고객: 김민수이고, 1988년 4월 12일생입니다. 휴대폰 뒷번호는 4821이에요.
상담원: 확인됐습니다. 고객님 명의 계좌는 정상 맞고요, 다만 오늘 오전에 단시간 내 여러 건의 이체 시도가 있어서 지급정지성 안전조치가 일부 적용돼 있습니다.
고객: 아, 제가 급하게 이체 몇 번 눌렀어요. 그럼 바로 해제되나요?
상담원: 네, 일반적인 사용으로 확인되면 제한해제 가능하십니다. 다만 최근 이상거래 유형 때문에 추가 확인이 필요해서, 지금 보안점검 항목 몇 가지만 확인하겠습니다.
고객: 네, 말씀하세요.
상담원: 최근 24시간 내에 새로운 기기에서 로그인하신 적 있으신가요? 그리고 계좌비밀번호나 OTP 번호를 타인에게 공유하신 적은 없으신지요?
고객: 아니요, 공유한 적 없고 새 기기 로그인도 없었습니다.
상담원: 좋습니다. 그럼 계좌에서 확인된 거래는 고객님 본인 시도로 보입니다. 현재 이체 한도만 임시로 축소된 상태라서, 원하시면 보안등급 확인 후 정상 한도로 복구 신청 도와드릴 수 있습니다.
고객: 네, 한도 복구하고 싶어요. 뭐가 필요해요?
상담원: 보안상 등록된 신분증 정보와 계좌관리 영업점만 추가 확인되면 됩니다. 가까운 영업점 방문 없이도 모바일 본인확인으로 가능한데, 지금 앱에서 안내 문구 뜨시면 그대로 진행하시면 됩니다.
고객: 앱에 보안점검 완료 안내가 떴어요. 이러면 바로 풀리는 건가요?
상담원: 네, 확인 완료되면 제한해제 처리되고, 이체와 조회는 다시 정상 이용 가능합니다. 다만 오늘처럼 이상거래 탐지 이력이 있는 날에는 고액이체 시 추가 인증이 한 번 더 나올 수 있습니다.
고객: 알겠습니다. 그럼 제가 따로 해야 할 건 없나요?",no
BC-0244,bank_call,BC-0244,이 텍스트는 보이스피싱으로 판단해야 하는가? yes or no로 답하라.,"상담원: 안녕하십니까, KB은행 카드상담센터입니다. 무엇을 도와드릴까요?
고객: 카드 재발급을 신청하려고 전화했습니다.
상담원: 네, 카드 재발급 도움드리겠습니다. 먼저 본인확인 진행하겠습니다. 성함과 생년월일 말씀 부탁드립니다.
고객: 김민수, 1987년 4월 12일입니다.
상담원: 감사합니다. 연락처 확인하겠습니다. 등록된 휴대전화 끝 네 자리 말씀해 주시겠습니까?
고객: 4821입니다.
상담원: 확인되었습니다. 추가로 계좌 확인도 필요합니다. 대표 입출금 계좌 끝 네 자리 알려주실 수 있을까요?
고객: 1934입니다.
상담원: 네, 일치합니다. 고객님 최근에 카드 사용 관련 이상거래 탐지 건이 확인되어 보안점검을 함께 진행하겠습니다. 우선 카드 분실이나 도난 신고는 아니시고 재발급만 원하시는 건가요?
고객: 네, 카드는 가지고 있는데 훼손이 좀 있어서 재발급이 필요합니다.
상담원: 알겠습니다. 현재 카드 재발급 접수는 가능합니다. 다만 최근 결제 시도가 몇 건 거절되어 자동 보안 차단이 일부 적용된 상태입니다. 카드 사용 제한해제까지 같이 원하시면 안내드리겠습니다.
고객: 네, 제한해제도 같이 부탁드립니다. 제가 해외에서 결제한 적은 없습니다.
상담원: 확인해 보겠습니다. 해외 이용 차단은 유지 중이고, 국내에서도 일부 이상거래 패턴으로 보안점검 알림이 등록되어 있습니다. 카드 재발급 후에는 새 카드 수령 전까지 기존 카드는 그대로 사용 가능하지만, 제한해제가 필요한 항목은 따로 처리해야 합니다.
고객: 네. 제가 평소 이용하는 카드라서 불편합니다.
상담원: 이해합니다. 본인확인 후 재발급 접수 진행해드리겠습니다. 재발급 사유는 훼손으로 접수하겠습니다. 배송지는 기존 주소로 등록되어 있는데 맞으실까요?
고객: 네, 맞습니다.
상담원: 좋습니다. 추가로 최근 계좌 거래내역 중 고액 출금이나 비정상 이체가 있었는지 확인하셨을까요? 이상거래 점검 절차상 질문드립니다.
고객: 아니요, 특별한 건 없었습니다.",no
BC-0245,bank_call,BC-0245,이 텍스트는 보이스피싱으로 판단해야 하는가? yes or no로 답하라.,"상담원: 안녕하세요, KB국민은행 상담센터입니다. 무엇을 도와드릴까요?
고객: 대출 관련해서 문의드리려고요. 최근에 신용대출 가능 여부를 확인하고 싶어서요.
상담원: 네, 가능합니다. 먼저 본인확인을 위해 성함과 생년월일, 그리고 등록된 휴대폰 번호 앞자리를 말씀해 주시겠어요?
고객: 김민수, 1988년 3월 12일이고요. 휴대폰은 010-4XX-XXXX입니다.
상담원: 감사합니다. 본인확인 절차 진행하겠습니다. 잠시만요. 확인되셨고, 현재 상담 가능 상태입니다. 대출 상담은 계좌 상태와 최근 거래내역에 따라 한도와 조건이 달라질 수 있는데요, 최근 이상거래 알림이나 보안점검 안내를 받으신 적은 없으실까요?
고객: 지난주에 로그인 알림이 몇 번 와서요. 해외 접속처럼 보인다는 메시지도 있었어요.
상담원: 확인 감사합니다. 고객님 계좌에 비정상 접속 시도가 감지되면 보안점검이 자동으로 진행될 수 있습니다. 현재는 지급정지 상태는 아니지만, 추가 확인이 필요한 상태로 보입니다. 이 경우 먼저 계좌 보호와 본인확인을 완료한 뒤 대출 상담을 이어가시는 것이 안전합니다.
고객: 그럼 대출 신청은 바로 못 하나요?
상담원: 바로 불가하다는 뜻은 아니고요, 우선 거래 제한 여부와 이상거래 여부를 확인해야 합니다. 본인 명의 계좌가 정상인지 확인되면 제한해제 절차도 안내드릴 수 있습니다. 현재 이용 중인 계좌가 한 개 있으신가요, 아니면 급여이체용과 생활비용으로 나뉘어 있나요?
고객: 급여통장 하나랑 체크카드 연결된 계좌 하나 있어요. 둘 다 제가 쓰는 계좌입니다.
상담원: 네, 확인했습니다. 대출 심사 시에는 주거래 계좌의 최근 입출금 패턴도 참고됩니다. 혹시 최근에 본인 명의가 아닌 계좌로 이체한 내역은 없으신가요? 또는 기억나지 않는 자동이체, 소액결제 출금 같은 항목이 보이셨는지도요.
고객: 본인 명의 아닌 계좌로 보낸 건 없고요. 자동이체는 몇 개 있습니다. 낯선 출금은 아직 못 봤어요.
상담원: 좋습니다. 그럼 기본적인 금융사고 징후는 없어 보입니다. 다만 최근 로그인 알림과 해외 접속 경고가 있었으니, 상담 중에도 간단한 보안점검을 함께 진행하겠습니다. 고객님께서 최근 이용하신 인터넷뱅킹 비밀번호 변경 시점이 언제인지 기억나실까요?
고객: 한 달쯤 됐어요. 비밀번호는 바꿨습니다.
상담원: 감사합니다. 대출 상담 자체는 진행 가능하나, 한도 조회 전에 계좌 보호 상태를 확인하고 싶습니다. 현재 고객님",no
BC-0246,bank_call,BC-0246,이 텍스트는 보이스피싱으로 판단해야 하는가? yes or no로 답하라.,"고객님 안녕하세요. 안내드립니다. 최근 계좌 거래 중 이상거래 탐지가 확인되어 본인확인 절차가 필요합니다.
네, 어떤 부분이죠?
고객님 계좌의 해외결제 시도와 비대면 이체 패턴이 평소와 달라 보안점검 대상에 포함되었습니다. 현재 일부 기능은 제한될 수 있습니다.
아, 그럼 제 계좌가 정지된 건가요?
완전 정지는 아니고, 지급정지 전 단계의 안전조치로 출금·이체가 일시 제한될 수 있습니다. 고객님 확인 후 제한해제 절차를 진행해드릴게요.
확인하려면 뭘 하면 되나요?
우선 성명, 생년월일, 등록된 연락처로 본인확인을 진행하겠습니다. 고객님 이름과 생년월일 말씀 부탁드립니다.
홍길동이고, 1987년 5월 12일입니다.
확인되었습니다. 다음으로 최근 이용하신 상품 안내드리겠습니다. 입출금통장, 체크카드, 인터넷뱅킹, 모바일뱅킹 중 어떤 거래가 주로 있으신가요?
모바일뱅킹이랑 체크카드요.
네. 오늘 감지된 거래는 계좌에서 새벽 시간대 소액이 여러 번 반복된 형태였습니다. 이런 경우 이상거래로 분류되어 보안점검이 들어갑니다.
그럼 제가 따로 해야 할 건 없나요?
추가로 최근 3일 내 비밀번호 변경, 이체한도 변경, 신규 수취인 등록을 하신 적 있는지 확인 부탁드립니다.
이체한도만 올린 적 있어요.
확인 감사합니다. 그 경우 일시적으로 제한이 걸릴 수 있어, 고객님 본인 확인 완료 후 한도 재설정과 제한해제를 함께 안내드릴 수 있습니다.
지금 바로 풀 수 있는 건가요?
네, 가능합니다. 다만 안전을 위해 계좌 비밀번호나 보안카드 전체 번호는 제가 받지 않습니다. 본인확인 질문에만 답해주시면 됩니다.
알겠습니다. 어떤 질문인가요?",no
BC-0247,bank_call,BC-0247,이 텍스트는 보이스피싱으로 판단해야 하는가? yes or no로 답하라.,"상담원: 안녕하세요, 고객님. 오늘은 어떤 도움 필요하신가요?
고객: 계좌 이체가 잠깐 안 되는 것 같아서 문의드리려고 전화했습니다.
상담원: 확인 도와드리겠습니다. 우선 본인확인 진행하겠습니다. 성함과 생년월일 말씀 부탁드립니다.
고객: 홍길동, 1987년 3월 12일입니다.
상담원: 감사합니다. 추가 본인확인으로 등록된 휴대폰 번호 끝 네 자리와 계좌 비밀번호 앞 두 자리 중 한 가지 말씀 가능하실까요?
고객: 휴대폰 번호 끝 네 자리는 4821입니다.
상담원: 확인되었습니다. 현재 고객님 계좌에 이상거래 탐지 이력이 있어 일부 이체 기능이 제한된 상태로 조회됩니다.
고객: 이상거래요? 저는 최근에 이체를 한 번 했을 뿐인데요.
상담원: 네, 특정 거래 패턴이 감지되면 보안점검 차원에서 일시적으로 제한이 걸릴 수 있습니다. 거래 목적과 최근 이용 내역을 확인해 보겠습니다.
고객: 최근에는 급여 입금이 있었고, 어제 제 다른 계좌로 생활비를 이체했습니다.
상담원: 알겠습니다. 동일 명의 계좌 간 이체로 보이며, 그 자체로는 문제 없습니다. 다만 오늘은 로그인 위치와 이체 시도가 평소와 달라 추가 확인이 필요합니다.
고객: 그러면 지금 바로 제한해제 가능한가요?
상담원: 네, 본인 확인과 거래 목적 확인이 완료되면 순차적으로 제한해제 절차를 진행할 수 있습니다. 고객님 명의의 계좌로만 이체하시는 것이 맞는지 확인 부탁드립니다.
고객: 네, 모두 제 명의 계좌입니다. 제 생활비 이체와 카드대금 납부 용도입니다.
상담원: 확인 감사합니다. 현재 지급정지 상태는 아니고, 이체 보안점검에 따른 임시 제한입니다. 추가로 최근 24시간 내 비정상 접속이나 비밀번호 변경은 없으셨나요?
고객: 비밀번호 변경은 없었습니다. 다만 어제 새 휴대폰으로 로그인했습니다.
상담원: 새 기기 로그인 때문에 이상거래로 인식되었을 가능성이 있습니다. 고객님 본인 확인이 완료되었으니 계좌 제한해제 안내를 드리겠습니다.
고객: 네, 어떤 절차가 필요한가요?",no
BC-0248,bank_call,BC-0248,이 텍스트는 보이스피싱으로 판단해야 하는가? yes or no로 답하라.,"상담원: 안녕하세요, 고객센터입니다. 무엇을 도와드릴까요?
고객: 제 계좌에서 이상거래 알림이 떠서요. 방금 인증문자가 두 번 왔는데 제가 한 건 아닙니다.
상담원: 확인 도와드리겠습니다. 우선 본인확인부터 진행하겠습니다. 성함과 생년월일 말씀 부탁드립니다.
고객: 김민수, 1987년 4월 12일입니다.
상담원: 감사합니다. 휴대폰 본인확인까지 진행하겠습니다. 현재 등록된 휴대폰으로 간단 인증을 보내드려도 될까요?
고객: 네, 보내주세요.
상담원: 인증 완료 확인됐습니다. 현재 고객님 계좌에 최근 로그인 시도가 1건, 이체 시도 1건이 확인되어 이상거래 탐지 기준에 따라 일부 거래가 제한된 상태입니다.
고객: 그럼 제 계좌가 막힌 건가요? 급하게 이체할 일이 있는데요.
상담원: 전면 정지는 아니고, 보안점검 차원에서 출금과 이체가 일시 제한된 상태입니다. 고객님 본인 확인 후 제한해제 절차를 진행할 수 있습니다.
고객: 제한해제하려면 어떻게 해야 하나요?
상담원: 먼저 최근 거래 내용 확인이 필요합니다. 오늘 오전에 타행 계좌로 이체 시도가 있었는지, 또는 카드 결제나 자동이체 등록 변경이 있었는지 확인 부탁드립니다.
고객: 아니요. 그런 건 없습니다. 문자 온 것만 봤고 제가 누른 적도 없어요.
상담원: 알겠습니다. 그 경우 보안상 계좌 비밀번호 변경과 추가 인증이 권장됩니다. 우선 임시로 지급정지 수준의 사고 예방 조치를 걸어드린 뒤, 본인 확인 완료 후 정상 이용으로 전환할 수 있습니다.
고객: 지급정지면 아예 돈을 못 쓰는 건가요?
상담원: 체크카드 사용과 인터넷뱅킹 이체 기능이 우선 제한될 수 있지만, 고객님이 직접 요청하신 건 아니면 지점 또는 고객센터에서 확인 후 조정 가능합니다. 계좌 잔액 조회는 가능하실 수 있습니다.
고객: 그럼 지금 바로 필요한 건 뭔가요?
상담원: 우선 계좌 명의자 본인 확인, 최근 24시간 거래 여부 확인, 그리고 비밀번호 재설정입니다. 이후 보안점검 결과에 따라 이체 제한해제를 진행하겠습니다.
고객: 알겠습니다. 비밀번호는 여기서 바꾸는 건가요?",no
BC-0249,bank_call,BC-0249,이 텍스트는 보이스피싱으로 판단해야 하는가? yes or no로 답하라.,"고객님, 안녕하세요. 지금 계좌에서 이상거래 탐지로 인해 일부 이체가 제한된 상태로 확인됩니다. 본인확인과 보안점검 후 제한해제 안내 도와드리겠습니다.
아, 네. 방금 이체가 안 되던데 왜 그런가요?
최근 거래 패턴과 접속 환경을 확인하는 과정에서 제한이 걸릴 수 있습니다. 우선 본인확인을 진행해야 합니다. 성함과 생년월일 말씀해 주시겠어요?
김민수, 1988년 5월 14일입니다.
감사합니다. 등록된 휴대폰으로 본인인증 절차를 진행해도 괜찮으실까요? 계좌 보호를 위한 확인입니다.
네, 가능합니다. 문자 왔습니다.
문자 인증번호 확인되시면 불러주시고, 현재 사용 중인 계좌의 마지막 네 자리도 말씀 부탁드립니다.
인증번호 입력했고, 계좌 끝자리는 4821입니다.
확인됐습니다. 현재 해당 계좌는 보안점검 단계로 확인되며, 단기간 고액 이체 시도 때문에 지급정지가 아닌 제한 상태로 걸린 내역이 있습니다. 최근에 새 기기에서 로그인하신 적 있으신가요?
네, 어제 폰 바꿔서 새 폰으로 접속했습니다.
그 부분이 감지된 것 같습니다. 추가로 평소 거래하시는 패턴과 달라 이상거래로 분류될 수 있습니다. 최근 본인 명의 계좌로 이체하신 건 맞으실까요?
네, 제 다른 계좌로 옮기려 했어요.
알겠습니다. 본인 계좌 간 이체는 가능하지만, 현재는 보안상 한도가 낮아진 상태입니다. 제한해제를 위해 추가 확인이 필요합니다. 최근 24시간 내 해외 접속이나 원격 접속 이력은 없으시죠?
네, 없어요. 그냥 집에서만 썼습니다.
좋습니다. 그럼 보안점검 항목으로 몇 가지 더 확인하겠습니다. 최근 카드 결제나 자동이체 실패 내역이 있습니까?
카드 결제는 없고, 자동이체는 정상입니다.
확인됐습니다. 현재 계좌 제한은 임시 조치라 본인확인 완료 후 해제 신청이 가능합니다. 다만 바로 큰 금액 이체는 어려울 수 있고, 우선 소액으로 정상 거래 확인이 필요합니다.
그럼 지금 바로 풀 수는 없는 건가요?",no
BC-0250,bank_call,BC-0250,이 텍스트는 보이스피싱으로 판단해야 하는가? yes or no로 답하라.,"상담원: 안녕하십니까, KB은행 카드상담센터입니다. 본인 확인을 위해 성함과 생년월일 앞 6자리를 말씀해 주시겠습니까?
고객: 네, 김민수이고 900315입니다.
상담원: 감사합니다. 추가 본인확인으로 휴대폰 뒤 4자리와 현재 계좌 일부를 확인해도 될까요?
고객: 휴대폰은 4821이고, 주거래 계좌는 110-23-456789입니다.
상담원: 확인되었습니다. 조회 결과, 고객님 카드에서 오늘 새벽 시간대에 평소와 다른 해외결제 시도가 2건 감지되어 이상거래 보안점검이 진행 중입니다.
고객: 해외결제요? 저는 결제한 적이 없는데요.
상담원: 네, 맞습니다. 현재 해당 카드에는 일시적인 지급정지 상태가 일부 적용되어 있고, 카드 재발급과 함께 이용 제한해제를 검토해야 합니다.
고객: 그럼 바로 재발급하면 되는 건가요?
상담원: 예, 가능합니다. 다만 재발급 전에는 최근 3거래일간의 본인 확인 절차와 카드 사용 내역 확인이 필요합니다. 혹시 최근 본인 명의 계좌에서 비정상 출금이나 미승인 결제 알림을 받으신 적 있으십니까?
고객: 어제 밤에 소액 승인거절 알림이 한 번 왔고, 다른 건 없었습니다.
상담원: 확인 감사합니다. 안전을 위해 해당 카드의 분실신고 및 재발급 접수를 먼저 진행하고, 이상거래 탐지 결과에 따라 제한해제 여부를 심사하겠습니다.
고객: 재발급하면 기존 카드는 바로 못 쓰는 거죠?
상담원: 네, 재발급 접수 즉시 기존 카드는 정지되고, 새 카드는 영업일 기준 2~3일 내 수령 가능합니다. 배송 전까지는 인터넷뱅킹과 계좌조회는 정상 이용되지만, 카드결제는 제한됩니다.
고객: 알겠습니다. 혹시 제 계좌도 같이 점검이 필요한가요?
상담원: 예, 카드 결제계좌와 연동된 계좌는 보안점검 대상입니다. 이상거래가 반복되면 지급정지 유지 기간이 길어질 수 있어, 고객님 본인 확인 후 제한해제 절차를 안내드리겠습니다.
고객: 본인 확인 절차는 지금 더 필요한가요?
상담원: 네, 마지막으로 카드 비밀번호 앞 2자리와 최근 1년 내 등록한 이메일 주소를 확인하겠습니다.
고객: 비밀번호 앞 2자리는 19이고, 이메일은 minsu.kim@example.com입니다.",no
BC-0251,bank_call,BC-0251,이 텍스트는 보이스피싱으로 판단해야 하는가? yes or no로 답하라.,"상담원: 안녕하세요. 고객님, 어떤 도움 필요하신지 말씀해 주세요.
고객: 대출 상담 좀 하려고요. 최근에 신용대출 한도가 얼마나 나오는지 확인 가능할까요?
상담원: 네, 가능합니다. 먼저 본인확인 도와드릴게요. 고객님 성함과 생년월일, 그리고 등록된 휴대폰 번호 앞자리 확인 부탁드립니다.
고객: 김민준이고, 1988년 4월 12일생입니다. 휴대폰은 010으로 시작합니다.
상담원: 감사합니다. 본인확인 진행하겠습니다. 잠시만요. 고객님 계좌 조회 시 최근 이체 패턴과 이상거래 탐지 항목이 함께 확인되고 있습니다. 대출 상담 전 보안점검 절차가 필요할 수 있습니다.
고객: 이상거래요? 제가 최근에 카드값이랑 자동이체가 좀 많아서 그런가요?
상담원: 네, 단순 거래 증가로도 확인될 수 있습니다. 다만 고객님 명의 계좌 중 일부에 대해 비정상 로그인 시도가 확인되어, 상담 중 추가 확인이 필요합니다. 현재 계좌 사용은 가능하지만, 보안상 제한이 걸릴 수 있어 안내드립니다.
고객: 계좌 제한이요? 혹시 지급정지처럼 되는 건가요?
상담원: 지급정지까지 바로 이어지는 건 아니고, 이상거래 가능성이 있으면 거래 확인용으로 일부 기능이 제한될 수 있습니다. 우선 대출 상담은 진행 가능하지만, 본인 명의 계좌와 신분 확인을 한 번 더 해주셔야 합니다.
고객: 알겠습니다. 어떤 확인이 필요한가요?
상담원: 현재 등록된 이메일과 자택 주소 앞 3글자만 말씀해 주시면 됩니다. 그리고 최근 1개월 내 타행 계좌로 큰 금액 이체가 있었는지도 확인 부탁드립니다.
고객: 이메일은 minjun**@mail.com이고 주소는 서울 강서구입니다. 타행 이체는 있었지만 대출 상환금 일부였습니다.
상담원: 확인되었습니다. 고객님 계좌는 정상 사용 중이나, 보안점검상 추가 인증이 필요합니다. 휴대폰 본인인증 후 대출 한도 조회와 함께 계좌 상태를 다시 확인해드리겠습니다.
고객: 네, 문자로 오는 인증은 받을 수 있습니다.
상담원: 좋습니다. 인증 완료되면 신용대출 가능 한도와 금리를 조회해드리고, 혹시 계좌에 제한이 있는지, 지급정지 사유가 없는지도 함께 안내드리겠습니다. 완료 후 바로 이어서 진행해도 괜찮으실까요?
고객: 네, 진행해주세요. 혹시 이상거래가 있으면 바로 해제도 가능한가요?
상담원: 경우에 따라 가능합니다. 본인확인과 거래내역 확인이 끝나면 제한해제 절차를 안내드릴 수 있습니다. 다만 대출 심사와 별도로 계좌 보안점검 결과에 따라 추가 서류가 필요할 수 있습니다.
고객: 알겠습니다. 그럼 문자 인증부터 해볼게요.",no
BC-0252,bank_call,BC-0252,이 텍스트는 보이스피싱으로 판단해야 하는가? yes or no로 답하라.,"고객: 안녕하세요, 문자로 계좌 이상거래 안내를 받았는데 확인하려고 연락드렸어요.
상담원: 안녕하세요, 은행 고객센터입니다. 문자에 나온 계좌번호 뒤 네 자리와 성함 말씀해 주시면 조회 도와드릴게요.
고객: 계좌 끝자리 4821이고, 김민수입니다.
상담원: 감사합니다. 본인확인 위해 생년월일 8자리와 휴대폰 번호 앞자리 말씀 부탁드립니다.
고객: 19900214, 010-3***-****입니다.
상담원: 확인됐습니다. 현재 해당 계좌에 평소와 다른 거래가 감지돼 보안점검 대상로 표시돼 있습니다.
고객: 어떤 거래가 문제였나요?
상담원: 오늘 오전에 평소와 다른 기기에서 로그인 시도와, 짧은 시간 안에 이체 한도가 연속으로 조회된 기록이 있습니다. 실제 이체는 일부 보류된 상태입니다.
고객: 아, 제가 새 휴대폰으로 바꿔서 로그인했어요. 그래서 그런가 보네요.
상담원: 네, 기기 변경이 있으면 이상거래 탐지에 걸릴 수 있습니다. 우선 계좌는 임시로 지급정지 수준의 거래제한이 걸린 건 아니지만, 출금과 이체 일부가 제한되어 있습니다.
고객: 그럼 제가 바로 풀 수 있나요?
상담원: 본인확인 후 제한해제 신청은 가능합니다. 다만 보안점검 절차가 한 번 더 필요해서, 최근 거래 목적과 사용 기기 확인이 필요합니다.
고객: 거래 목적은 월급 관리랑 생활비 이체고, 새 폰으로 은행앱만 사용했습니다.
상담원: 확인 감사합니다. 추가로 최근 24시간 내에 해외접속 이력이나 다른 명의 계좌로의 자동이체 변경은 없으셨나요?
고객: 없었습니다. 해외접속도 없고 자동이체도 그대로예요.
상담원: 좋습니다. 그러면 계좌 보호를 위해 일시 제한을 해제하는 쪽으로 진행할 수 있습니다. 다만 해제 후에도 당일에는 고액 이체 한도가 낮게 적용될 수 있습니다.
고객: 네, 괜찮습니다. 해제 절차 진행해 주세요.
상담원: 알겠습니다. 마지막으로 문자로 받은 인증번호 6자리 있으시면 말씀해 주세요. 본인확인 완료 후 제한해제 접수하겠습니다.",no
