sample_id,pattern_id,pattern_name,source_seed_file,source_seed_pattern_id,scenario_text,variation_profile
P02-16,2,고립유도형,data/voicephishing_pattern_scenarios_full.csv,2,"사기범: qmqmzkkvvopaa 씨 맞으시죠. 현재 명의도용 수사 협조 중이라 통화 유지가 필요합니다.
피해자: 확인은 해보겠는데 불안하네요.
사기범: 근무지가 ppqqrrssttllm으로 조회되는데 사무실에서는 수사 누설 우려가 있어 바로 자리 이탈해 주셔야 합니다.
피해자: 회사에서 왜 나가야 하죠?
사기범: 거주지는 aaeiioouuzzxx인데 집으로 가면 가족 접촉 가능성이 커서 안 됩니다.
사기범: 가까운 숙소나 조용한 공간으로 이동하시고 기사에게도 목적지는 크게 말하지 마십시오.
사기범: 사용 통신사와 최근 카드 사용처까지 확인돼 본인 정보와 일치하는 것으로 보입니다.
피해자: 가족한테도 말하면 안 되나요?
사기범: 특히 qmqmzkkvvopaa 씨나 직장 동료에게 알리면 참고인에서 피의자 전환 검토가 들어갑니다.
사기범: 이동 중에도 통화는 끊지 마시고 메시지, 메신저, 회사 메일 모두 중단하십시오.
피해자: 회사에서 바로 나오기가 쉽지 않습니다.
사기범: 통화는 유지한 채로 움직이셔야 다음 절차를 바로 안내할 수 있습니다.
피해자: 바로 하긴 어렵고 조금만 더 확인해 볼게요.",interaction_length=medium; victim_suspicion=medium; ending_type=hesitate; pii_exposure_timing=mid; urgency_level=medium; context_setting=home; language_style=consultative; noise_level=clean
P02-17,2,고립유도형,data/voicephishing_pattern_scenarios_full.csv,2,"사기범: qmqmzkkvvopaa 씨 맞으시죠. 현재 명의도용 수사 협조 중이라 통화 유지가 필요합니다.
피해자: 지금 말씀하시는 방식이 너무 이상합니다.
사기범: 근무지가 ppqqrrssttllm로 조회되는데 사무실에서는 수사 누설 우려가 있어 바로 자리 이탈해 주셔야 합니다.
피해자: 회사에서 왜 나가야 하죠?
사기범: 거주지는 aaeiioouuzzxx인데 집으로 가면 가족 접촉 가능성이 커서 안 됩니다.
사기범: 가까운 숙소나 조용한 공간으로 이동하시고 기사에게도 목적지는 크게 말하지 마십시오.
피해자: 가족한테도 말하면 안 되나요?
사기범: 특히 qmqmzkkvvopaa 씨나 직장 동료에게 알리면 참고인에서 피의자 전환 검토가 들어갑니다.
사기범: 이동 중에도 통화는 끊지 마시고 메시지, 메신저, 회사 메일 모두 중단하십시오.
사기범: 참고로 조회상 거주지 aaeiioouuzzxx, 근무지 ppqqrrssttllm, 보호자 연락처까지 확인돼 있습니다.
피해자: 회사에서 바로 나오기가 쉽지 않습니다.
사기범: 통화는 유지한 채로 움직이셔야 다음 절차를 바로 안내할 수 있습니다.
피해자: 이상해서 여기서 중단하겠습니다. 제가 직접 확인할게요.",interaction_length=medium; victim_suspicion=high; ending_type=abort; pii_exposure_timing=late; urgency_level=low; context_setting=work; language_style=colloquial; noise_level=clean
P02-18,2,고립유도형,data/voicephishing_pattern_scenarios_full.csv,2,"사기범: 그러니까, qmqmzkkvvopaa 씨 맞으시죠. 현재 명의도용 수사 협조 중이라 통화 유지가 필요합니다.
피해자: 이거 사기 아닌가요?
사기범: 근무지가 ppqqrrssttllm로 조회되는데 사무실에서는 수사 누설 우려가 있어 바로 자리 이탈해 주셔야 합니다.
피해자: 회사에서 왜 나가야 하죠?
사기범: 거주지는 aaeiioouuzzxx인데 집으로 가면 가족 접촉 가능성이 커서 안 됩니다.
사기범: 어, 가까운 숙소나 조용한 공간으로 이동하시고 기사에게도 목적지는 크게 말하지 마십시오.
사기범: 사용 통신사와 최근 카드 사용처까지 확인돼 본인 정보와 일치하는 것으로 보입니다.
피해자: 가족한테도 말하면 안 되나요?
사기범: 특히 qmqmzkkvvopaa 씨나 직장 동료에게 알리면 참고인에서 피의자 전환 검토가 들어갑니다.
사기범: 이동 중에도 통화는 끊지 마시고 메시지, 메신저, 회사 메일 모두 중단하십시오.
피해자: 회사에서 바로 나오기가 쉽지 않습니다.
사기범: 통화는 유지한 채로 움직이셔야 다음 절차를 바로 안내할 수 있습니다.
피해자: 알겠습니다. 말씀하신 대로 진행해 볼게요.",interaction_length=medium; victim_suspicion=high; ending_type=comply; pii_exposure_timing=mid; urgency_level=medium; context_setting=commute; language_style=formal; noise_level=light-disfluency
P02-19,2,고립유도형,data/voicephishing_pattern_scenarios_full.csv,2,"사기범: qmqmzkkvvopaa 씨 맞으시죠. 현재 명의도용 수사 협조 중이라 통화 유지가 필요합니다.
피해자: 어떻게 하면 되죠?
사기범: 근무지가 ppqqrrssttllm로 조회되는데 사무실에서는 수사 누설 우려가 있어 바로 자리 이탈해 주셔야 합니다.
피해자: 회사에서 왜 나가야 하죠?
사기범: 거주지는 aaeiioouuzzxx인데 집으로 가면 가족 접촉 가능성이 커서 안 됩니다.
사기범: 가까운 숙소나 조용한 공간으로 이동하시고 기사에게도 목적지는 크게 말하지 마십시오.
피해자: 가족한테도 말하면 안 되나요?
사기범: 특히 qmqmzkkvvopaa 씨나 직장 동료에게 알리면 참고인에서 피의자 전환 검토가 들어갑니다.
사기범: 이동 중에도 통화는 끊지 마시고 메시지, 메신저, 회사 메일 모두 중단하십시오.
사기범: 참고로 조회상 거주지 aaeiioouuzzxx, 근무지 ppqqrrssttllm, 보호자 연락처까지 확인돼 있습니다.
피해자: 회사에서 바로 나오기가 쉽지 않습니다.
사기범: 통화는 유지한 채로 움직이셔야 다음 절차를 바로 안내할 수 있습니다.
피해자: 바로 하긴 어렵고 조금만 더 확인해 볼게요.",interaction_length=medium; victim_suspicion=low; ending_type=hesitate; pii_exposure_timing=late; urgency_level=low; context_setting=other; language_style=consultative; noise_level=clean
P02-20,2,고립유도형,data/voicephishing_pattern_scenarios_full.csv,2,"사기범: qmqmzkkvvopaa 씨 맞으시죠. 현재 명의도용 수사 협조 중이라 통화 유지가 필요합니다.
피해자: 왜 저한테 이런 연락이 오죠?
사기범: 근무지가 ppqqrrssttllm으로 조회되는데 사무실에서는 수사 누설 우려가 있어 바로 자리 이탈해 주셔야 합니다.
피해자: 회사에서 왜 나가야 하죠?
사기범: 거주지는 aaeiioouuzzxx인데 집으로 가면 가족 접촉 가능성이 커서 안 됩니다.
사기범: 가까운 숙소나 조용한 공간으로 이동하시고 기사에게도 목적지는 크게 말하지 마십시오.
사기범: 사용 통신사와 최근 카드 사용처까지 확인돼 본인 정보와 일치하는 것으로 보입니다.
피해자: 가족한테도 말하면 안 되나요?
사기범: 특히 qmqmzkkvvopaa 씨나 직장 동료에게 알리면 참고인에서 피의자 전환 검토가 들어갑니다.
사기범: 이동 중에도 통화는 끊지 마시고 메시지, 메신저, 회사 메일 모두 중단하십시오.
사기범: ttwwyyuuiiopp 안에 이동을 시작하지 않으면 수사 회피로 기록됩니다.
피해자: 이상해서 여기서 중단하겠습니다. 제가 직접 확인할게요.",interaction_length=medium; victim_suspicion=medium; ending_type=abort; pii_exposure_timing=early; urgency_level=high; context_setting=home; language_style=colloquial; noise_level=clean
P02-21,2,고립유도형,data/voicephishing_pattern_scenarios_full.csv,2,"사기범: 그게, qmqmzkkvvopaa 씨 맞으시죠. 현재 명의도용 수사 협조 중이라 통화 유지가 필요합니다.
피해자: 이거 사기 아닌가요?
사기범: 근무지가 ppqqrrssttllm로 조회되는데 사무실에서는 수사 누설 우려가 있어 바로 자리 이탈해 주셔야 합니다.
피해자: 회사에서 왜 나가야 하죠?
사기범: 거주지는 aaeiioouuzzxx인데 집으로 가면 가족 접촉 가능성이 커서 안 됩니다.
사기범: 그러니까, 가까운 숙소나 조용한 공간으로 이동하시고 기사에게도 목적지는 크게 말하지 마십시오.
피해자: 가족한테도 말하면 안 되나요?
사기범: 특히 qmqmzkkvvopaa 씨나 직장 동료에게 알리면 참고인에서 피의자 전환 검토가 들어갑니다.
사기범: 이동 중에도 통화는 끊지 마시고 메시지, 메신저, 회사 메일 모두 중단하십시오.
사기범: 참고로 조회상 거주지 aaeiioouuzzxx, 근무지 ppqqrrssttllm, 보호자 연락처까지 확인돼 있습니다.
피해자: 회사에서 바로 나오기가 쉽지 않습니다.
사기범: 통화는 유지한 채로 움직이셔야 다음 절차를 바로 안내할 수 있습니다.
피해자: 바로 하긴 어렵고 조금만 더 확인해 볼게요.",interaction_length=medium; victim_suspicion=high; ending_type=hesitate; pii_exposure_timing=late; urgency_level=medium; context_setting=work; language_style=formal; noise_level=light-disfluency
P02-22,2,고립유도형,data/voicephishing_pattern_scenarios_full.csv,2,"사기범: qmqmzkkvvopaa 씨 맞으시죠. 현재 명의도용 수사 협조 중이라 통화 유지가 필요합니다.
피해자: 제가 직접 확인해 보겠습니다.
사기범: 근무지가 ppqqrrssttllm으로 조회되는데 사무실에서는 수사 누설 우려가 있어 바로 자리 이탈해 주셔야 합니다.
피해자: 회사에서 왜 나가야 하죠?
사기범: 거주지는 aaeiioouuzzxx인데 집으로 가면 가족 접촉 가능성이 커서 안 됩니다.
사기범: 가까운 숙소나 조용한 공간으로 이동하시고 기사에게도 목적지는 크게 말하지 마십시오.
사기범: 사용 통신사와 최근 카드 사용처까지 확인돼 본인 정보와 일치하는 것으로 보입니다.
피해자: 가족한테도 말하면 안 되나요?
사기범: 특히 qmqmzkkvvopaa 씨나 직장 동료에게 알리면 참고인에서 피의자 전환 검토가 들어갑니다.
사기범: 이동 중에도 통화는 끊지 마시고 메시지, 메신저, 회사 메일 모두 중단하십시오.
사기범: ttwwyyuuiiopp 안에 이동을 시작하지 않으면 수사 회피로 기록됩니다.
피해자: 이상해서 여기서 중단하겠습니다. 제가 직접 확인할게요.",interaction_length=medium; victim_suspicion=high; ending_type=abort; pii_exposure_timing=early; urgency_level=high; context_setting=commute; language_style=consultative; noise_level=clean
P02-23,2,고립유도형,data/voicephishing_pattern_scenarios_full.csv,2,"사기범: 어, qmqmzkkvvopaa 씨 맞으시죠. 현재 명의도용 수사 협조 중이라 통화 유지가 필요합니다.
피해자: 어떻게 하면 되죠?
사기범: 근무지가 ppqqrrssttllm로 조회되는데 사무실에서는 수사 누설 우려가 있어 바로 자리 이탈해 주셔야 합니다.
피해자: 회사에서 왜 나가야 하죠?
사기범: 거주지는 aaeiioouuzzxx인데 집으로 가면 가족 접촉 가능성이 커서 안 됩니다.
사기범: 가까운 숙소나 조용한 공간으로 이동하시고 기사에게도 목적지는 크게 말하지 마십시오.
사기범: 사용 통신사와 최근 카드 사용처까지 확인돼 본인 정보와 일치하는 것으로 보입니다.
피해자: 가족한테도 말하면 안 되나요?
사기범: 특히 qmqmzkkvvopaa 씨나 직장 동료에게 알리면 참고인에서 피의자 전환 검토가 들어갑니다.
사기범: 잠깐, 이동 중에도 통화는 끊지 마시고 메시지, 메신저, 회사 메일 모두 중단하십시오.
피해자: 왜 꼭 숙소여야 하죠?
사기범: 공용 공간보다 단독 공간이어서 통신 확인과 진술 정리가 훨씬 안전합니다.
피해자: 택시를 타도 계속 통화해야 하나요?
사기범: 네, 이동 중 이탈이나 외부 접촉 여부를 같이 확인해야 합니다.
피해자: 새 휴대전화까지 준비하는 건 과한 것 같아요.
사기범: 기존 기기 감청 우려를 배제하려면 임시 기기 확보가 필요합니다.
피해자: 숙소 도착하면 뭘 하나요?
사기범: 통화는 유지한 채로 움직이셔야 다음 절차를 바로 안내할 수 있습니다.
피해자: 알겠습니다. 말씀하신 대로 진행해 볼게요.",interaction_length=long; victim_suspicion=low; ending_type=comply; pii_exposure_timing=mid; urgency_level=medium; context_setting=other; language_style=colloquial; noise_level=light-disfluency
P02-24,2,고립유도형,data/voicephishing_pattern_scenarios_full.csv,2,"사기범: qmqmzkkvvopaa 씨 맞으시죠. 현재 명의도용 수사 협조 중이라 통화 유지가 필요합니다.
피해자: 왜 저한테 이런 연락이 오죠?
사기범: 근무지가 ppqqrrssttllm로 조회되는데 사무실에서는 수사 누설 우려가 있어 바로 자리 이탈해 주셔야 합니다.
피해자: 회사에서 왜 나가야 하죠?
사기범: 거주지는 aaeiioouuzzxx인데 집으로 가면 가족 접촉 가능성이 커서 안 됩니다.
사기범: 가까운 숙소나 조용한 공간으로 이동하시고 기사에게도 목적지는 크게 말하지 마십시오.
사기범: 참고로 조회상 거주지 aaeiioouuzzxx, 근무지 ppqqrrssttllm, 보호자 연락처까지 확인돼 있습니다.
피해자: 가족한테도 말하면 안 되나요?
사기범: 특히 qmqmzkkvvopaa 씨나 직장 동료에게 알리면 참고인에서 피의자 전환 검토가 들어갑니다.
사기범: 이동 중에도 통화는 끊지 마시고 메시지, 메신저, 회사 메일 모두 중단하십시오.
피해자: 왜 꼭 숙소여야 하죠?
사기범: 공용 공간보다 단독 공간이어서 통신 확인과 진술 정리가 훨씬 안전합니다.
피해자: 택시를 타도 계속 통화해야 하나요?
사기범: 네, 이동 중 이탈이나 외부 접촉 여부를 같이 확인해야 합니다.
피해자: 새 휴대전화까지 준비하는 건 과한 것 같아요.
사기범: 기존 기기 감청 우려를 배제하려면 임시 기기 확보가 필요합니다.
피해자: 숙소 도착하면 뭘 하나요?
사기범: 통화는 유지한 채로 움직이셔야 다음 절차를 바로 안내할 수 있습니다.
피해자: 바로 하긴 어렵고 조금만 더 확인해 볼게요.",interaction_length=long; victim_suspicion=medium; ending_type=hesitate; pii_exposure_timing=late; urgency_level=low; context_setting=home; language_style=formal; noise_level=clean
P02-25,2,고립유도형,data/voicephishing_pattern_scenarios_full.csv,2,"사기범: qmqmzkkvvopaa 씨 맞으시죠. 현재 명의도용 수사 협조 중이라 통화 유지가 필요합니다.
피해자: 좀 이상한데 무슨 상황이죠?
사기범: 근무지가 ppqqrrssttllm로 조회되는데 사무실에서는 수사 누설 우려가 있어 바로 자리 이탈해 주셔야 합니다.
피해자: 회사에서 왜 나가야 하죠?
사기범: 거주지는 aaeiioouuzzxx인데 집으로 가면 가족 접촉 가능성이 커서 안 됩니다.
사기범: 가까운 숙소나 조용한 공간으로 이동하시고 기사에게도 목적지는 크게 말하지 마십시오.
사기범: 사용 통신사와 최근 카드 사용처까지 확인돼 본인 정보와 일치하는 것으로 보입니다.
피해자: 가족한테도 말하면 안 되나요?
사기범: 특히 qmqmzkkvvopaa 씨나 직장 동료에게 알리면 참고인에서 피의자 전환 검토가 들어갑니다.
사기범: 이동 중에도 통화는 끊지 마시고 메시지, 메신저, 회사 메일 모두 중단하십시오.
피해자: 왜 꼭 숙소여야 하죠?
사기범: 공용 공간보다 단독 공간이어서 통신 확인과 진술 정리가 훨씬 안전합니다.
피해자: 택시를 타도 계속 통화해야 하나요?
사기범: 네, 이동 중 이탈이나 외부 접촉 여부를 같이 확인해야 합니다.
피해자: 새 휴대전화까지 준비하는 건 과한 것 같아요.
사기범: 기존 기기 감청 우려를 배제하려면 임시 기기 확보가 필요합니다.
피해자: 숙소 도착하면 뭘 하나요?
사기범: 통화는 유지한 채로 움직이셔야 다음 절차를 바로 안내할 수 있습니다.
피해자: 이상해서 여기서 중단하겠습니다. 제가 직접 확인할게요.",interaction_length=long; victim_suspicion=medium; ending_type=abort; pii_exposure_timing=mid; urgency_level=medium; context_setting=work; language_style=consultative; noise_level=clean
P02-26,2,고립유도형,data/voicephishing_pattern_scenarios_full.csv,2,"사기범: 그러니까, qmqmzkkvvopaa 씨 맞으시죠. 현재 명의도용 수사 협조 중이라 통화 유지가 필요합니다.
피해자: 제가 직접 확인해 보겠습니다.
사기범: 근무지가 ppqqrrssttllm으로 조회되는데 사무실에서는 수사 누설 우려가 있어 바로 자리 이탈해 주셔야 합니다.
피해자: 회사에서 왜 나가야 하죠?
사기범: 거주지는 aaeiioouuzzxx인데 집으로 가면 가족 접촉 가능성이 커서 안 됩니다.
사기범: 가까운 숙소나 조용한 공간으로 이동하시고 기사에게도 목적지는 크게 말하지 마십시오.
사기범: 참고로 조회상 거주지 aaeiioouuzzxx, 근무지 ppqqrrssttllm, 보호자 연락처까지 확인돼 있습니다.
피해자: 가족한테도 말하면 안 되나요?
사기범: 특히 qmqmzkkvvopaa 씨나 직장 동료에게 알리면 참고인에서 피의자 전환 검토가 들어갑니다.
사기범: 어, 이동 중에도 통화는 끊지 마시고 메시지, 메신저, 회사 메일 모두 중단하십시오.
피해자: 왜 꼭 숙소여야 하죠?
사기범: 공용 공간보다 단독 공간이어서 통신 확인과 진술 정리가 훨씬 안전합니다.
피해자: 택시를 타도 계속 통화해야 하나요?
사기범: 네, 이동 중 이탈이나 외부 접촉 여부를 같이 확인해야 합니다.
피해자: 새 휴대전화까지 준비하는 건 과한 것 같아요.
사기범: 기존 기기 감청 우려를 배제하려면 임시 기기 확보가 필요합니다.
피해자: 숙소 도착하면 뭘 하나요?
사기범: 통화는 유지한 채로 움직이셔야 다음 절차를 바로 안내할 수 있습니다.
피해자: 알겠습니다. 말씀하신 대로 진행해 볼게요.",interaction_length=long; victim_suspicion=high; ending_type=comply; pii_exposure_timing=late; urgency_level=low; context_setting=commute; language_style=colloquial; noise_level=light-disfluency
P02-27,2,고립유도형,data/voicephishing_pattern_scenarios_full.csv,2,"사기범: qmqmzkkvvopaa 씨 맞으시죠. 현재 명의도용 수사 협조 중이라 통화 유지가 필요합니다.
피해자: 제가 협조하면 되는 건가요?
사기범: 근무지가 ppqqrrssttllm로 조회되는데 사무실에서는 수사 누설 우려가 있어 바로 자리 이탈해 주셔야 합니다.
피해자: 회사에서 왜 나가야 하죠?
사기범: 거주지는 aaeiioouuzzxx인데 집으로 가면 가족 접촉 가능성이 커서 안 됩니다.
사기범: 가까운 숙소나 조용한 공간으로 이동하시고 기사에게도 목적지는 크게 말하지 마십시오.
사기범: 사용 통신사와 최근 카드 사용처까지 확인돼 본인 정보와 일치하는 것으로 보입니다.
피해자: 가족한테도 말하면 안 되나요?
사기범: 특히 qmqmzkkvvopaa 씨나 직장 동료에게 알리면 참고인에서 피의자 전환 검토가 들어갑니다.
사기범: 이동 중에도 통화는 끊지 마시고 메시지, 메신저, 회사 메일 모두 중단하십시오.
사기범: ttwwyyuuiiopp 안에 이동을 시작하지 않으면 수사 회피로 기록됩니다.
피해자: 왜 꼭 숙소여야 하죠?
사기범: 공용 공간보다 단독 공간이어서 통신 확인과 진술 정리가 훨씬 안전합니다.
피해자: 택시를 타도 계속 통화해야 하나요?
사기범: 네, 이동 중 이탈이나 외부 접촉 여부를 같이 확인해야 합니다.
피해자: 새 휴대전화까지 준비하는 건 과한 것 같아요.
사기범: 기존 기기 감청 우려를 배제하려면 임시 기기 확보가 필요합니다.
피해자: 바로 하긴 어렵고 조금만 더 확인해 볼게요.",interaction_length=long; victim_suspicion=low; ending_type=hesitate; pii_exposure_timing=early; urgency_level=high; context_setting=other; language_style=formal; noise_level=clean
P02-28,2,고립유도형,data/voicephishing_pattern_scenarios_full.csv,2,"사기범: qmqmzkkvvopaa 씨 맞으시죠. 현재 명의도용 수사 협조 중이라 통화 유지가 필요합니다.
피해자: 네, 말씀하세요.
사기범: 근무지가 ppqqrrssttllm으로 조회되는데 사무실에서는 수사 누설 우려가 있어 바로 자리 이탈해 주셔야 합니다.
피해자: 회사에서 왜 나가야 하죠?
사기범: 거주지는 aaeiioouuzzxx인데 집으로 가면 가족 접촉 가능성이 커서 안 됩니다.
사기범: 가까운 숙소나 조용한 공간으로 이동하시고 기사에게도 목적지는 크게 말하지 마십시오.
사기범: 참고로 조회상 거주지 aaeiioouuzzxx, 근무지 ppqqrrssttllm, 보호자 연락처까지 확인돼 있습니다.
피해자: 가족한테도 말하면 안 되나요?
사기범: 특히 qmqmzkkvvopaa 씨나 직장 동료에게 알리면 참고인에서 피의자 전환 검토가 들어갑니다.
사기범: 이동 중에도 통화는 끊지 마시고 메시지, 메신저, 회사 메일 모두 중단하십시오.
피해자: 왜 꼭 숙소여야 하죠?
사기범: 공용 공간보다 단독 공간이어서 통신 확인과 진술 정리가 훨씬 안전합니다.
피해자: 택시를 타도 계속 통화해야 하나요?
사기범: 네, 이동 중 이탈이나 외부 접촉 여부를 같이 확인해야 합니다.
피해자: 새 휴대전화까지 준비하는 건 과한 것 같아요.
사기범: 기존 기기 감청 우려를 배제하려면 임시 기기 확보가 필요합니다.
피해자: 숙소 도착하면 뭘 하나요?
사기범: 통화는 유지한 채로 움직이셔야 다음 절차를 바로 안내할 수 있습니다.
피해자: 이상해서 여기서 중단하겠습니다. 제가 직접 확인할게요.",interaction_length=long; victim_suspicion=low; ending_type=abort; pii_exposure_timing=late; urgency_level=medium; context_setting=home; language_style=consultative; noise_level=clean
P02-29,2,고립유도형,data/voicephishing_pattern_scenarios_full.csv,2,"사기범: 그게, qmqmzkkvvopaa 씨 맞으시죠. 현재 명의도용 수사 협조 중이라 통화 유지가 필요합니다.
피해자: 확인은 해보겠는데 불안하네요.
사기범: 근무지가 ppqqrrssttllm로 조회되는데 사무실에서는 수사 누설 우려가 있어 바로 자리 이탈해 주셔야 합니다.
피해자: 회사에서 왜 나가야 하죠?
사기범: 거주지는 aaeiioouuzzxx인데 집으로 가면 가족 접촉 가능성이 커서 안 됩니다.
사기범: 가까운 숙소나 조용한 공간으로 이동하시고 기사에게도 목적지는 크게 말하지 마십시오.
사기범: 사용 통신사와 최근 카드 사용처까지 확인돼 본인 정보와 일치하는 것으로 보입니다.
피해자: 가족한테도 말하면 안 되나요?
사기범: 특히 qmqmzkkvvopaa 씨나 직장 동료에게 알리면 참고인에서 피의자 전환 검토가 들어갑니다.
사기범: 그러니까, 이동 중에도 통화는 끊지 마시고 메시지, 메신저, 회사 메일 모두 중단하십시오.
사기범: ttwwyyuuiiopp 안에 이동을 시작하지 않으면 수사 회피로 기록됩니다.
피해자: 왜 꼭 숙소여야 하죠?
사기범: 공용 공간보다 단독 공간이어서 통신 확인과 진술 정리가 훨씬 안전합니다.
피해자: 택시를 타도 계속 통화해야 하나요?
사기범: 네, 이동 중 이탈이나 외부 접촉 여부를 같이 확인해야 합니다.
피해자: 새 휴대전화까지 준비하는 건 과한 것 같아요.
사기범: 기존 기기 감청 우려를 배제하려면 임시 기기 확보가 필요합니다.
피해자: 알겠습니다. 말씀하신 대로 진행해 볼게요.",interaction_length=long; victim_suspicion=medium; ending_type=comply; pii_exposure_timing=early; urgency_level=high; context_setting=work; language_style=colloquial; noise_level=light-disfluency
P02-30,2,고립유도형,data/voicephishing_pattern_scenarios_full.csv,2,"사기범: qmqmzkkvvopaa 씨 맞으시죠. 현재 명의도용 수사 협조 중이라 통화 유지가 필요합니다.
피해자: 지금 말씀하시는 방식이 너무 이상합니다.
사기범: 근무지가 ppqqrrssttllm로 조회되는데 사무실에서는 수사 누설 우려가 있어 바로 자리 이탈해 주셔야 합니다.
피해자: 회사에서 왜 나가야 하죠?
사기범: 거주지는 aaeiioouuzzxx인데 집으로 가면 가족 접촉 가능성이 커서 안 됩니다.
사기범: 가까운 숙소나 조용한 공간으로 이동하시고 기사에게도 목적지는 크게 말하지 마십시오.
사기범: 사용 통신사와 최근 카드 사용처까지 확인돼 본인 정보와 일치하는 것으로 보입니다.
피해자: 가족한테도 말하면 안 되나요?
사기범: 특히 qmqmzkkvvopaa 씨나 직장 동료에게 알리면 참고인에서 피의자 전환 검토가 들어갑니다.
사기범: 이동 중에도 통화는 끊지 마시고 메시지, 메신저, 회사 메일 모두 중단하십시오.
피해자: 왜 꼭 숙소여야 하죠?
사기범: 공용 공간보다 단독 공간이어서 통신 확인과 진술 정리가 훨씬 안전합니다.
피해자: 택시를 타도 계속 통화해야 하나요?
사기범: 네, 이동 중 이탈이나 외부 접촉 여부를 같이 확인해야 합니다.
피해자: 새 휴대전화까지 준비하는 건 과한 것 같아요.
사기범: 기존 기기 감청 우려를 배제하려면 임시 기기 확보가 필요합니다.
피해자: 숙소 도착하면 뭘 하나요?
사기범: 통화는 유지한 채로 움직이셔야 다음 절차를 바로 안내할 수 있습니다.
피해자: 바로 하긴 어렵고 조금만 더 확인해 볼게요.",interaction_length=long; victim_suspicion=high; ending_type=hesitate; pii_exposure_timing=mid; urgency_level=medium; context_setting=commute; language_style=formal; noise_level=clean
P03-01,3,가족자녀사칭형,data/voicephishing_pattern_scenarios_full.csv,3,"사기범: 엄마 나 hhjjkkllzzxxc야. 휴대폰 고장 나서 임시폰으로 연락해.
피해자: 네, 말씀하세요.
사기범: 지금 llkkjjhhggffd에서 준비물 결제 마감이라 바로 보내야 해.
피해자: 왜 네 계좌가 아니라 다른 데로 보내야 해?
사기범: 내가 인증이 안 돼서 친구 ccvvbbnnmmqqw bbbqrrtuuplkz 계좌 zzllkkjjhhggf로 먼저 모으는 거래.
사기범: 지난번 상담 때 말했던 담임이랑 체험학습 일정도 있잖아.
피해자: 전화는 왜 안 되니?
사기범: 응, 송금 캡처만 보내주면 친구가 바로 같이 결제해 준대.
피해자: 알겠습니다. 말씀하신 대로 진행해 볼게요.",interaction_length=short; victim_suspicion=low; ending_type=comply; pii_exposure_timing=early; urgency_level=low; context_setting=commute; language_style=colloquial; noise_level=clean
P03-02,3,가족자녀사칭형,data/voicephishing_pattern_scenarios_full.csv,3,"사기범: 엄마 나 hhjjkkllzzxxc야. 휴대폰 고장 나서 임시폰으로 연락해.
피해자: 어떻게 하면 되죠?
사기범: 지금 llkkjjhhggffd에서 준비물 결제 마감이라 바로 보내야 해.
피해자: 왜 네 계좌가 아니라 다른 데로 보내야 해?
사기범: 내가 인증이 안 돼서 친구 ccvvbbnnmmqqw bbbqrrtuuplkz 계좌 zzllkkjjhhggf로 먼저 모으는 거래.
사기범: 지난번 상담 때 말했던 담임이랑 체험학습 일정도 있잖아.
피해자: 전화는 왜 안 되니?
사기범: 응, 송금 캡처만 보내주면 친구가 바로 같이 결제해 준대.
피해자: 바로 하긴 어렵고 조금만 더 확인해 볼게요.",interaction_length=short; victim_suspicion=low; ending_type=hesitate; pii_exposure_timing=mid; urgency_level=medium; context_setting=other; language_style=formal; noise_level=clean
P03-03,3,가족자녀사칭형,data/voicephishing_pattern_scenarios_full.csv,3,"사기범: 엄마 나 hhjjkkllzzxxc야. 휴대폰 고장 나서 임시폰으로 연락해.
피해자: 왜 저한테 이런 연락이 오죠?
사기범: 지금 llkkjjhhggffd에서 준비물 결제 마감이라 바로 보내야 해.
피해자: 왜 네 계좌가 아니라 다른 데로 보내야 해?
사기범: 내가 인증이 안 돼서 친구 ccvvbbnnmmqqw bbbqrrtuuplkz 계좌 zzllkkjjhhggf로 먼저 모으는 거래.
피해자: 전화는 왜 안 되니?
사기범: 액정이 깨져서 수리 맡겼고 지금은 메신저만 잠깐 돼.
피해자: 금액 보내면 바로 끝나는 거 맞아?
사기범: 응, 송금 캡처만 보내주면 친구가 바로 같이 결제해 준대.
피해자: 이상해서 여기서 중단하겠습니다. 제가 직접 확인할게요.",interaction_length=short; victim_suspicion=medium; ending_type=abort; pii_exposure_timing=late; urgency_level=low; context_setting=home; language_style=consultative; noise_level=clean
P03-04,3,가족자녀사칭형,data/voicephishing_pattern_scenarios_full.csv,3,"사기범: 그러니까, 엄마 나 hhjjkkllzzxxc야. 휴대폰 고장 나서 임시폰으로 연락해.
피해자: 이거 사기 아닌가요?
사기범: 지금 llkkjjhhggffd에서 준비물 결제 마감이라 바로 보내야 해.
피해자: 왜 네 계좌가 아니라 다른 데로 보내야 해?
사기범: 내가 인증이 안 돼서 친구 ccvvbbnnmmqqw bbbqrrtuuplkz 계좌 zzllkkjjhhggf로 먼저 모으는 거래.
사기범: 지난번 상담 때 말했던 담임이랑 체험학습 일정도 있잖아.
피해자: 전화는 왜 안 되니?
사기범: 응, 송금 캡처만 보내주면 친구가 바로 같이 결제해 준대.
피해자: 알겠습니다. 말씀하신 대로 진행해 볼게요.",interaction_length=short; victim_suspicion=high; ending_type=comply; pii_exposure_timing=early; urgency_level=high; context_setting=work; language_style=colloquial; noise_level=light-disfluency
