qa_id,source_type,source_sample_id,question,scenario_text,ground_truth,original_best_score,masked_best_score,hard_score
IR-0043,irrelevant,IR-0043,이 텍스트는 보이스피싱으로 판단해야 하는가? yes or no로 답하라.,"알림봇: 학부모지원센터입니다.
알림봇: 이번 문의는 접수코드 IR-0043로 등록돼 있습니다.
사용자: 이서연 자녀의 면담 일정 확인이 필요해요.
알림봇: 오늘 안내는 2차 확인으로 마무리됩니다.
사용자: 오프라인으로 바뀔 수 있나요?
알림봇: 원하시면 온라인으로도 전환 가능합니다.
사용자: 필요한 서류가 있나요?
알림봇: 신분증 사본과 출석 확인서면 충분합니다.
사용자: 접수 코드를 문자로 받을 수 있겠죠?
알림봇: 네, 코드 IR-0043로 발송해드릴게요.
사용자: 알겠습니다. 오늘 중 완료하면 될까요?
알림봇: 네, 오늘 오후 전에 처리 가능 여부를 확정해드리겠습니다.
알림봇: 추가로 필요한 정보가 있으면 메시지로 바로 보내드릴게요.
사용자: 네, 확인 감사합니다. 그럼 저녁 전까지 마무리하면 될까요?
알림봇: 네, 가능한 범위가 맞으면 바로 확정하겠습니다.
사용자: 혹시 변동되면 바로 다시 연락드려도 되나요?
알림봇: 네, 동일 채널로만 바꿔 주세요.
사용자: 네, 이해했습니다.
알림봇: 추가로 필요한 정보가 있으면 메시지로 바로 보내드릴게요.
사용자: 네, 확인 감사합니다. 그럼 저녁 전까지 마무리하면 될까요?",no,28.302447,33.304662,21.562488093634563
IR-0051,irrelevant,IR-0051,이 텍스트는 보이스피싱으로 판단해야 하는가? yes or no로 답하라.,"알림봇: 학부모지원센터입니다.
알림봇: 이번 문의는 접수코드 IR-0051로 등록돼 있습니다.
사용자: 정주은 자녀의 면담 일정 확인이 필요해요.
알림봇: 오늘 안내는 2차 확인으로 마무리됩니다.
사용자: 오프라인으로 바뀔 수 있나요?
알림봇: 원하시면 온라인으로도 전환 가능합니다.
사용자: 필요한 서류가 있나요?
알림봇: 신분증 사본과 출석 확인서면 충분합니다.
사용자: 접수 코드를 문자로 받을 수 있겠죠?
알림봇: 네, 코드 IR-0051로 발송해드릴게요.
사용자: 알겠습니다. 오늘 중 완료하면 될까요?
알림봇: 네, 오늘 오후 전에 처리 가능 여부를 확정해드리겠습니다.
알림봇: 추가로 필요한 정보가 있으면 메시지로 바로 보내드릴게요.
사용자: 네, 확인 감사합니다. 그럼 저녁 전까지 마무리하면 될까요?
알림봇: 네, 가능한 범위가 맞으면 바로 확정하겠습니다.
사용자: 혹시 변동되면 바로 다시 연락드려도 되나요?
알림봇: 네, 동일 채널로만 바꿔 주세요.
사용자: 네, 이해했습니다.
알림봇: 추가로 필요한 정보가 있으면 메시지로 바로 보내드릴게요.
사용자: 네, 확인 감사합니다. 그럼 저녁 전까지 마무리하면 될까요?",no,28.302447,33.304662,21.562488093634563
IR-0059,irrelevant,IR-0059,이 텍스트는 보이스피싱으로 판단해야 하는가? yes or no로 답하라.,"알림봇: 학부모지원센터입니다.
알림봇: 이번 문의는 접수코드 IR-0059로 등록돼 있습니다.
사용자: 김민수 자녀의 면담 일정 확인이 필요해요.
알림봇: 오늘 안내는 2차 확인으로 마무리됩니다.
사용자: 오프라인으로 바뀔 수 있나요?
알림봇: 원하시면 온라인으로도 전환 가능합니다.
사용자: 필요한 서류가 있나요?
알림봇: 신분증 사본과 출석 확인서면 충분합니다.
사용자: 접수 코드를 문자로 받을 수 있겠죠?
알림봇: 네, 코드 IR-0059로 발송해드릴게요.
사용자: 알겠습니다. 오늘 중 완료하면 될까요?
알림봇: 네, 오늘 오후 전에 처리 가능 여부를 확정해드리겠습니다.
알림봇: 추가로 필요한 정보가 있으면 메시지로 바로 보내드릴게요.
사용자: 네, 확인 감사합니다. 그럼 저녁 전까지 마무리하면 될까요?
알림봇: 네, 가능한 범위가 맞으면 바로 확정하겠습니다.
사용자: 혹시 변동되면 바로 다시 연락드려도 되나요?
알림봇: 네, 동일 채널로만 바꿔 주세요.
사용자: 네, 이해했습니다.
알림봇: 추가로 필요한 정보가 있으면 메시지로 바로 보내드릴게요.",no,28.261704,31.464059,20.904017245129122
IR-0075,irrelevant,IR-0075,이 텍스트는 보이스피싱으로 판단해야 하는가? yes or no로 답하라.,"알림봇: 학부모지원센터입니다.
알림봇: 이번 문의는 접수코드 IR-0075로 등록돼 있습니다.
사용자: 최유나 자녀의 면담 일정 확인이 필요해요.
알림봇: 오늘 안내는 2차 확인으로 마무리됩니다.
사용자: 오프라인으로 바뀔 수 있나요?
알림봇: 원하시면 온라인으로도 전환 가능합니다.
사용자: 필요한 서류가 있나요?
알림봇: 신분증 사본과 출석 확인서면 충분합니다.
사용자: 접수 코드를 문자로 받을 수 있겠죠?
알림봇: 네, 코드 IR-0075로 발송해드릴게요.
사용자: 알겠습니다. 오늘 중 완료하면 될까요?
알림봇: 네, 오늘 오후 전에 처리 가능 여부를 확정해드리겠습니다.
알림봇: 추가로 필요한 정보가 있으면 메시지로 바로 보내드릴게요.
사용자: 네, 확인 감사합니다. 그럼 저녁 전까지 마무리하면 될까요?
알림봇: 네, 가능한 범위가 맞으면 바로 확정하겠습니다.
사용자: 혹시 변동되면 바로 다시 연락드려도 되나요?
알림봇: 네, 동일 채널로만 바꿔 주세요.
사용자: 네, 이해했습니다.
알림봇: 추가로 필요한 정보가 있으면 메시지로 바로 보내드릴게요.",no,28.261704,31.464059,20.904017245129122
IR-0091,irrelevant,IR-0091,이 텍스트는 보이스피싱으로 판단해야 하는가? yes or no로 답하라.,"알림봇: 학부모지원센터입니다.
알림봇: 이번 문의는 접수코드 IR-0091로 등록돼 있습니다.
사용자: 최유나 자녀의 면담 일정 확인이 필요해요.
알림봇: 오늘 안내는 2차 확인으로 마무리됩니다.
사용자: 오프라인으로 바뀔 수 있나요?
알림봇: 원하시면 온라인으로도 전환 가능합니다.
사용자: 필요한 서류가 있나요?
알림봇: 신분증 사본과 출석 확인서면 충분합니다.
사용자: 접수 코드를 문자로 받을 수 있겠죠?
알림봇: 네, 코드 IR-0091로 발송해드릴게요.
사용자: 알겠습니다. 오늘 중 완료하면 될까요?
알림봇: 네, 오늘 오후 전에 처리 가능 여부를 확정해드리겠습니다.
알림봇: 추가로 필요한 정보가 있으면 메시지로 바로 보내드릴게요.
사용자: 네, 확인 감사합니다. 그럼 저녁 전까지 마무리하면 될까요?
알림봇: 네, 가능한 범위가 맞으면 바로 확정하겠습니다.
사용자: 혹시 변동되면 바로 다시 연락드려도 되나요?
알림봇: 네, 동일 채널로만 바꿔 주세요.
사용자: 네, 이해했습니다.
알림봇: 추가로 필요한 정보가 있으면 메시지로 바로 보내드릴게요.",no,28.261704,31.464059,20.904017245129122
IR-0115,irrelevant,IR-0115,이 텍스트는 보이스피싱으로 판단해야 하는가? yes or no로 답하라.,"알림봇: 학부모지원센터입니다.
알림봇: 이번 문의는 접수코드 IR-0115로 등록돼 있습니다.
사용자: 정주은 자녀의 면담 일정 확인이 필요해요.
알림봇: 오늘 안내는 2차 확인으로 마무리됩니다.
사용자: 오프라인으로 바뀔 수 있나요?
알림봇: 원하시면 온라인으로도 전환 가능합니다.
사용자: 필요한 서류가 있나요?
알림봇: 신분증 사본과 출석 확인서면 충분합니다.
사용자: 접수 코드를 문자로 받을 수 있겠죠?
알림봇: 네, 코드 IR-0115로 발송해드릴게요.
사용자: 알겠습니다. 오늘 중 완료하면 될까요?
알림봇: 네, 오늘 오후 전에 처리 가능 여부를 확정해드리겠습니다.
알림봇: 추가로 필요한 정보가 있으면 메시지로 바로 보내드릴게요.
사용자: 네, 확인 감사합니다. 그럼 저녁 전까지 마무리하면 될까요?
알림봇: 네, 가능한 범위가 맞으면 바로 확정하겠습니다.
사용자: 혹시 변동되면 바로 다시 연락드려도 되나요?
알림봇: 네, 동일 채널로만 바꿔 주세요.
사용자: 네, 이해했습니다.
알림봇: 추가로 필요한 정보가 있으면 메시지로 바로 보내드릴게요.
사용자: 네, 확인 감사합니다. 그럼 저녁 전까지 마무리하면 될까요?",no,28.302447,33.304662,21.562488093634563
IR-0123,irrelevant,IR-0123,이 텍스트는 보이스피싱으로 판단해야 하는가? yes or no로 답하라.,"알림봇: 학부모지원센터입니다.
알림봇: 이번 문의는 접수코드 IR-0123로 등록돼 있습니다.
사용자: 김도윤 자녀의 면담 일정 확인이 필요해요.
알림봇: 오늘 안내는 2차 확인으로 마무리됩니다.
사용자: 오프라인으로 바뀔 수 있나요?
알림봇: 원하시면 온라인으로도 전환 가능합니다.
사용자: 필요한 서류가 있나요?
알림봇: 신분증 사본과 출석 확인서면 충분합니다.
사용자: 접수 코드를 문자로 받을 수 있겠죠?
알림봇: 네, 코드 IR-0123로 발송해드릴게요.
사용자: 알겠습니다. 오늘 중 완료하면 될까요?
알림봇: 네, 오늘 오후 전에 처리 가능 여부를 확정해드리겠습니다.
알림봇: 추가로 필요한 정보가 있으면 메시지로 바로 보내드릴게요.
사용자: 네, 확인 감사합니다. 그럼 저녁 전까지 마무리하면 될까요?
알림봇: 네, 가능한 범위가 맞으면 바로 확정하겠습니다.
사용자: 혹시 변동되면 바로 다시 연락드려도 되나요?
알림봇: 네, 동일 채널로만 바꿔 주세요.
사용자: 네, 이해했습니다.
알림봇: 추가로 필요한 정보가 있으면 메시지로 바로 보내드릴게요.
사용자: 네, 확인 감사합니다. 그럼 저녁 전까지 마무리하면 될까요?",no,28.302447,33.304662,21.562488093634563
IR-0163,irrelevant,IR-0163,이 텍스트는 보이스피싱으로 판단해야 하는가? yes or no로 답하라.,"알림봇: 학부모지원센터입니다.
알림봇: 이번 문의는 접수코드 IR-0163로 등록돼 있습니다.
사용자: 이서연 자녀의 면담 일정 확인이 필요해요.
알림봇: 오늘 안내는 2차 확인으로 마무리됩니다.
사용자: 오프라인으로 바뀔 수 있나요?
알림봇: 원하시면 온라인으로도 전환 가능합니다.
사용자: 필요한 서류가 있나요?
알림봇: 신분증 사본과 출석 확인서면 충분합니다.
사용자: 접수 코드를 문자로 받을 수 있겠죠?
알림봇: 네, 코드 IR-0163로 발송해드릴게요.
사용자: 알겠습니다. 오늘 중 완료하면 될까요?
알림봇: 네, 오늘 오후 전에 처리 가능 여부를 확정해드리겠습니다.
알림봇: 추가로 필요한 정보가 있으면 메시지로 바로 보내드릴게요.
사용자: 네, 확인 감사합니다. 그럼 저녁 전까지 마무리하면 될까요?
알림봇: 네, 가능한 범위가 맞으면 바로 확정하겠습니다.
사용자: 혹시 변동되면 바로 다시 연락드려도 되나요?
알림봇: 네, 동일 채널로만 바꿔 주세요.
사용자: 네, 이해했습니다.
알림봇: 추가로 필요한 정보가 있으면 메시지로 바로 보내드릴게요.
사용자: 네, 확인 감사합니다. 그럼 저녁 전까지 마무리하면 될까요?",no,28.302447,33.304662,21.562488093634563
IR-0171,irrelevant,IR-0171,이 텍스트는 보이스피싱으로 판단해야 하는가? yes or no로 답하라.,"알림봇: 학부모지원센터입니다.
알림봇: 이번 문의는 접수코드 IR-0171로 등록돼 있습니다.
사용자: 백지수 자녀의 면담 일정 확인이 필요해요.
알림봇: 오늘 안내는 2차 확인으로 마무리됩니다.
사용자: 오프라인으로 바뀔 수 있나요?
알림봇: 원하시면 온라인으로도 전환 가능합니다.
사용자: 필요한 서류가 있나요?
알림봇: 신분증 사본과 출석 확인서면 충분합니다.
사용자: 접수 코드를 문자로 받을 수 있겠죠?
알림봇: 네, 코드 IR-0171로 발송해드릴게요.
사용자: 알겠습니다. 오늘 중 완료하면 될까요?
알림봇: 네, 오늘 오후 전에 처리 가능 여부를 확정해드리겠습니다.
알림봇: 추가로 필요한 정보가 있으면 메시지로 바로 보내드릴게요.
사용자: 네, 확인 감사합니다. 그럼 저녁 전까지 마무리하면 될까요?
알림봇: 네, 가능한 범위가 맞으면 바로 확정하겠습니다.
사용자: 혹시 변동되면 바로 다시 연락드려도 되나요?
알림봇: 네, 동일 채널로만 바꿔 주세요.
사용자: 네, 이해했습니다.
알림봇: 추가로 필요한 정보가 있으면 메시지로 바로 보내드릴게요.",no,28.261704,31.464059,20.904017245129122
IR-0187,irrelevant,IR-0187,이 텍스트는 보이스피싱으로 판단해야 하는가? yes or no로 답하라.,"알림봇: 학부모지원센터입니다.
알림봇: 이번 문의는 접수코드 IR-0187로 등록돼 있습니다.
사용자: 박지훈 자녀의 면담 일정 확인이 필요해요.
알림봇: 오늘 안내는 2차 확인으로 마무리됩니다.
사용자: 오프라인으로 바뀔 수 있나요?
알림봇: 원하시면 온라인으로도 전환 가능합니다.
사용자: 필요한 서류가 있나요?
알림봇: 신분증 사본과 출석 확인서면 충분합니다.
사용자: 접수 코드를 문자로 받을 수 있겠죠?
알림봇: 네, 코드 IR-0187로 발송해드릴게요.
사용자: 알겠습니다. 오늘 중 완료하면 될까요?
알림봇: 네, 오늘 오후 전에 처리 가능 여부를 확정해드리겠습니다.
알림봇: 추가로 필요한 정보가 있으면 메시지로 바로 보내드릴게요.
사용자: 네, 확인 감사합니다. 그럼 저녁 전까지 마무리하면 될까요?
알림봇: 네, 가능한 범위가 맞으면 바로 확정하겠습니다.
사용자: 혹시 변동되면 바로 다시 연락드려도 되나요?
알림봇: 네, 동일 채널로만 바꿔 주세요.
사용자: 네, 이해했습니다.
알림봇: 추가로 필요한 정보가 있으면 메시지로 바로 보내드릴게요.
사용자: 네, 확인 감사합니다. 그럼 저녁 전까지 마무리하면 될까요?",no,28.302447,33.304662,21.562488093634563
IR-0203,irrelevant,IR-0203,이 텍스트는 보이스피싱으로 판단해야 하는가? yes or no로 답하라.,"알림봇: 학부모지원센터입니다.
알림봇: 이번 문의는 접수코드 IR-0203로 등록돼 있습니다.
사용자: 문예린 자녀의 면담 일정 확인이 필요해요.
알림봇: 오늘 안내는 2차 확인으로 마무리됩니다.
사용자: 오프라인으로 바뀔 수 있나요?
알림봇: 원하시면 온라인으로도 전환 가능합니다.
사용자: 필요한 서류가 있나요?
알림봇: 신분증 사본과 출석 확인서면 충분합니다.
사용자: 접수 코드를 문자로 받을 수 있겠죠?
알림봇: 네, 코드 IR-0203로 발송해드릴게요.
사용자: 알겠습니다. 오늘 중 완료하면 될까요?
알림봇: 네, 오늘 오후 전에 처리 가능 여부를 확정해드리겠습니다.
알림봇: 추가로 필요한 정보가 있으면 메시지로 바로 보내드릴게요.
사용자: 네, 확인 감사합니다. 그럼 저녁 전까지 마무리하면 될까요?
알림봇: 네, 가능한 범위가 맞으면 바로 확정하겠습니다.
사용자: 혹시 변동되면 바로 다시 연락드려도 되나요?
알림봇: 네, 동일 채널로만 바꿔 주세요.
사용자: 네, 이해했습니다.
알림봇: 추가로 필요한 정보가 있으면 메시지로 바로 보내드릴게요.",no,28.261704,31.464059,20.904017245129122
IR-0243,irrelevant,IR-0243,이 텍스트는 보이스피싱으로 판단해야 하는가? yes or no로 답하라.,"알림봇: 학부모지원센터입니다.
알림봇: 이번 문의는 접수코드 IR-0243로 등록돼 있습니다.
사용자: 오세라 자녀의 면담 일정 확인이 필요해요.
알림봇: 오늘 안내는 2차 확인으로 마무리됩니다.
사용자: 오프라인으로 바뀔 수 있나요?
알림봇: 원하시면 온라인으로도 전환 가능합니다.
사용자: 필요한 서류가 있나요?
알림봇: 신분증 사본과 출석 확인서면 충분합니다.
사용자: 접수 코드를 문자로 받을 수 있겠죠?
알림봇: 네, 코드 IR-0243로 발송해드릴게요.
사용자: 알겠습니다. 오늘 중 완료하면 될까요?
알림봇: 네, 오늘 오후 전에 처리 가능 여부를 확정해드리겠습니다.
알림봇: 추가로 필요한 정보가 있으면 메시지로 바로 보내드릴게요.
사용자: 네, 확인 감사합니다. 그럼 저녁 전까지 마무리하면 될까요?
알림봇: 네, 가능한 범위가 맞으면 바로 확정하겠습니다.
사용자: 혹시 변동되면 바로 다시 연락드려도 되나요?
알림봇: 네, 동일 채널로만 바꿔 주세요.
사용자: 네, 이해했습니다.
알림봇: 추가로 필요한 정보가 있으면 메시지로 바로 보내드릴게요.
사용자: 네, 확인 감사합니다. 그럼 저녁 전까지 마무리하면 될까요?",no,28.302447,33.304662,21.562488093634563
IR-0251,irrelevant,IR-0251,이 텍스트는 보이스피싱으로 판단해야 하는가? yes or no로 답하라.,"알림봇: 학부모지원센터입니다.
알림봇: 이번 문의는 접수코드 IR-0251로 등록돼 있습니다.
사용자: 조성민 자녀의 면담 일정 확인이 필요해요.
알림봇: 오늘 안내는 2차 확인으로 마무리됩니다.
사용자: 오프라인으로 바뀔 수 있나요?
알림봇: 원하시면 온라인으로도 전환 가능합니다.
사용자: 필요한 서류가 있나요?
알림봇: 신분증 사본과 출석 확인서면 충분합니다.
사용자: 접수 코드를 문자로 받을 수 있겠죠?
알림봇: 네, 코드 IR-0251로 발송해드릴게요.
사용자: 알겠습니다. 오늘 중 완료하면 될까요?
알림봇: 네, 오늘 오후 전에 처리 가능 여부를 확정해드리겠습니다.
알림봇: 추가로 필요한 정보가 있으면 메시지로 바로 보내드릴게요.
사용자: 네, 확인 감사합니다. 그럼 저녁 전까지 마무리하면 될까요?
알림봇: 네, 가능한 범위가 맞으면 바로 확정하겠습니다.
사용자: 혹시 변동되면 바로 다시 연락드려도 되나요?
알림봇: 네, 동일 채널로만 바꿔 주세요.
사용자: 네, 이해했습니다.
알림봇: 추가로 필요한 정보가 있으면 메시지로 바로 보내드릴게요.
사용자: 네, 확인 감사합니다. 그럼 저녁 전까지 마무리하면 될까요?",no,28.302447,33.304662,21.562488093634563
IR-0267,irrelevant,IR-0267,이 텍스트는 보이스피싱으로 판단해야 하는가? yes or no로 답하라.,"알림봇: 학부모지원센터입니다.
알림봇: 이번 문의는 접수코드 IR-0267로 등록돼 있습니다.
사용자: 박지훈 자녀의 면담 일정 확인이 필요해요.
알림봇: 오늘 안내는 2차 확인으로 마무리됩니다.
사용자: 오프라인으로 바뀔 수 있나요?
알림봇: 원하시면 온라인으로도 전환 가능합니다.
사용자: 필요한 서류가 있나요?
알림봇: 신분증 사본과 출석 확인서면 충분합니다.
사용자: 접수 코드를 문자로 받을 수 있겠죠?
알림봇: 네, 코드 IR-0267로 발송해드릴게요.
사용자: 알겠습니다. 오늘 중 완료하면 될까요?
알림봇: 네, 오늘 오후 전에 처리 가능 여부를 확정해드리겠습니다.
알림봇: 추가로 필요한 정보가 있으면 메시지로 바로 보내드릴게요.
사용자: 네, 확인 감사합니다. 그럼 저녁 전까지 마무리하면 될까요?
알림봇: 네, 가능한 범위가 맞으면 바로 확정하겠습니다.
사용자: 혹시 변동되면 바로 다시 연락드려도 되나요?
알림봇: 네, 동일 채널로만 바꿔 주세요.
사용자: 네, 이해했습니다.
알림봇: 추가로 필요한 정보가 있으면 메시지로 바로 보내드릴게요.",no,28.261704,31.464059,20.904017245129122
IR-0283,irrelevant,IR-0283,이 텍스트는 보이스피싱으로 판단해야 하는가? yes or no로 답하라.,"알림봇: 학부모지원센터입니다.
알림봇: 이번 문의는 접수코드 IR-0283로 등록돼 있습니다.
사용자: 오세라 자녀의 면담 일정 확인이 필요해요.
알림봇: 오늘 안내는 2차 확인으로 마무리됩니다.
사용자: 오프라인으로 바뀔 수 있나요?
알림봇: 원하시면 온라인으로도 전환 가능합니다.
사용자: 필요한 서류가 있나요?
알림봇: 신분증 사본과 출석 확인서면 충분합니다.
사용자: 접수 코드를 문자로 받을 수 있겠죠?
알림봇: 네, 코드 IR-0283로 발송해드릴게요.
사용자: 알겠습니다. 오늘 중 완료하면 될까요?
알림봇: 네, 오늘 오후 전에 처리 가능 여부를 확정해드리겠습니다.
알림봇: 추가로 필요한 정보가 있으면 메시지로 바로 보내드릴게요.
사용자: 네, 확인 감사합니다. 그럼 저녁 전까지 마무리하면 될까요?
알림봇: 네, 가능한 범위가 맞으면 바로 확정하겠습니다.
사용자: 혹시 변동되면 바로 다시 연락드려도 되나요?
알림봇: 네, 동일 채널로만 바꿔 주세요.
사용자: 네, 이해했습니다.
알림봇: 추가로 필요한 정보가 있으면 메시지로 바로 보내드릴게요.
사용자: 네, 확인 감사합니다. 그럼 저녁 전까지 마무리하면 될까요?",no,28.302447,33.304662,21.562488093634563
IR-0307,irrelevant,IR-0307,이 텍스트는 보이스피싱으로 판단해야 하는가? yes or no로 답하라.,"알림봇: 학부모지원센터입니다.
알림봇: 이번 문의는 접수코드 IR-0307로 등록돼 있습니다.
사용자: 오세라 자녀의 면담 일정 확인이 필요해요.
알림봇: 오늘 안내는 2차 확인으로 마무리됩니다.
사용자: 오프라인으로 바뀔 수 있나요?
알림봇: 원하시면 온라인으로도 전환 가능합니다.
사용자: 필요한 서류가 있나요?
알림봇: 신분증 사본과 출석 확인서면 충분합니다.
사용자: 접수 코드를 문자로 받을 수 있겠죠?
알림봇: 네, 코드 IR-0307로 발송해드릴게요.
사용자: 알겠습니다. 오늘 중 완료하면 될까요?
알림봇: 네, 오늘 오후 전에 처리 가능 여부를 확정해드리겠습니다.
알림봇: 추가로 필요한 정보가 있으면 메시지로 바로 보내드릴게요.
사용자: 네, 확인 감사합니다. 그럼 저녁 전까지 마무리하면 될까요?
알림봇: 네, 가능한 범위가 맞으면 바로 확정하겠습니다.
사용자: 혹시 변동되면 바로 다시 연락드려도 되나요?
알림봇: 네, 동일 채널로만 바꿔 주세요.
사용자: 네, 이해했습니다.
알림봇: 추가로 필요한 정보가 있으면 메시지로 바로 보내드릴게요.",no,28.261704,31.464059,20.904017245129122
IR-0331,irrelevant,IR-0331,이 텍스트는 보이스피싱으로 판단해야 하는가? yes or no로 답하라.,"알림봇: 학부모지원센터입니다.
알림봇: 이번 문의는 접수코드 IR-0331로 등록돼 있습니다.
사용자: 오세라 자녀의 면담 일정 확인이 필요해요.
알림봇: 오늘 안내는 2차 확인으로 마무리됩니다.
사용자: 오프라인으로 바뀔 수 있나요?
알림봇: 원하시면 온라인으로도 전환 가능합니다.
사용자: 필요한 서류가 있나요?
알림봇: 신분증 사본과 출석 확인서면 충분합니다.
사용자: 접수 코드를 문자로 받을 수 있겠죠?
알림봇: 네, 코드 IR-0331로 발송해드릴게요.
사용자: 알겠습니다. 오늘 중 완료하면 될까요?
알림봇: 네, 오늘 오후 전에 처리 가능 여부를 확정해드리겠습니다.
알림봇: 추가로 필요한 정보가 있으면 메시지로 바로 보내드릴게요.
사용자: 네, 확인 감사합니다. 그럼 저녁 전까지 마무리하면 될까요?
알림봇: 네, 가능한 범위가 맞으면 바로 확정하겠습니다.
사용자: 혹시 변동되면 바로 다시 연락드려도 되나요?
알림봇: 네, 동일 채널로만 바꿔 주세요.
사용자: 네, 이해했습니다.
알림봇: 추가로 필요한 정보가 있으면 메시지로 바로 보내드릴게요.
사용자: 네, 확인 감사합니다. 그럼 저녁 전까지 마무리하면 될까요?",no,28.302447,33.304662,21.562488093634563
IR-0363,irrelevant,IR-0363,이 텍스트는 보이스피싱으로 판단해야 하는가? yes or no로 답하라.,"알림봇: 학부모지원센터입니다.
알림봇: 이번 문의는 접수코드 IR-0363로 등록돼 있습니다.
사용자: 백지수 자녀의 면담 일정 확인이 필요해요.
알림봇: 오늘 안내는 2차 확인으로 마무리됩니다.
사용자: 오프라인으로 바뀔 수 있나요?
알림봇: 원하시면 온라인으로도 전환 가능합니다.
사용자: 필요한 서류가 있나요?
알림봇: 신분증 사본과 출석 확인서면 충분합니다.
사용자: 접수 코드를 문자로 받을 수 있겠죠?
알림봇: 네, 코드 IR-0363로 발송해드릴게요.
사용자: 알겠습니다. 오늘 중 완료하면 될까요?
알림봇: 네, 오늘 오후 전에 처리 가능 여부를 확정해드리겠습니다.
알림봇: 추가로 필요한 정보가 있으면 메시지로 바로 보내드릴게요.
사용자: 네, 확인 감사합니다. 그럼 저녁 전까지 마무리하면 될까요?
알림봇: 네, 가능한 범위가 맞으면 바로 확정하겠습니다.
사용자: 혹시 변동되면 바로 다시 연락드려도 되나요?
알림봇: 네, 동일 채널로만 바꿔 주세요.
사용자: 네, 이해했습니다.
알림봇: 추가로 필요한 정보가 있으면 메시지로 바로 보내드릴게요.
사용자: 네, 확인 감사합니다. 그럼 저녁 전까지 마무리하면 될까요?",no,28.302447,33.304662,21.562488093634563
IR-0371,irrelevant,IR-0371,이 텍스트는 보이스피싱으로 판단해야 하는가? yes or no로 답하라.,"알림봇: 학부모지원센터입니다.
알림봇: 이번 문의는 접수코드 IR-0371로 등록돼 있습니다.
사용자: 최유나 자녀의 면담 일정 확인이 필요해요.
알림봇: 오늘 안내는 2차 확인으로 마무리됩니다.
사용자: 오프라인으로 바뀔 수 있나요?
알림봇: 원하시면 온라인으로도 전환 가능합니다.
사용자: 필요한 서류가 있나요?
알림봇: 신분증 사본과 출석 확인서면 충분합니다.
사용자: 접수 코드를 문자로 받을 수 있겠죠?
알림봇: 네, 코드 IR-0371로 발송해드릴게요.
사용자: 알겠습니다. 오늘 중 완료하면 될까요?
알림봇: 네, 오늘 오후 전에 처리 가능 여부를 확정해드리겠습니다.
알림봇: 추가로 필요한 정보가 있으면 메시지로 바로 보내드릴게요.
사용자: 네, 확인 감사합니다. 그럼 저녁 전까지 마무리하면 될까요?
알림봇: 네, 가능한 범위가 맞으면 바로 확정하겠습니다.
사용자: 혹시 변동되면 바로 다시 연락드려도 되나요?
알림봇: 네, 동일 채널로만 바꿔 주세요.
사용자: 네, 이해했습니다.
알림봇: 추가로 필요한 정보가 있으면 메시지로 바로 보내드릴게요.",no,28.261704,31.464059,20.904017245129122
IR-0395,irrelevant,IR-0395,이 텍스트는 보이스피싱으로 판단해야 하는가? yes or no로 답하라.,"알림봇: 학부모지원센터입니다.
알림봇: 이번 문의는 접수코드 IR-0395로 등록돼 있습니다.
사용자: 이서연 자녀의 면담 일정 확인이 필요해요.
알림봇: 오늘 안내는 2차 확인으로 마무리됩니다.
사용자: 오프라인으로 바뀔 수 있나요?
알림봇: 원하시면 온라인으로도 전환 가능합니다.
사용자: 필요한 서류가 있나요?
알림봇: 신분증 사본과 출석 확인서면 충분합니다.
사용자: 접수 코드를 문자로 받을 수 있겠죠?
알림봇: 네, 코드 IR-0395로 발송해드릴게요.
사용자: 알겠습니다. 오늘 중 완료하면 될까요?
알림봇: 네, 오늘 오후 전에 처리 가능 여부를 확정해드리겠습니다.
알림봇: 추가로 필요한 정보가 있으면 메시지로 바로 보내드릴게요.
사용자: 네, 확인 감사합니다. 그럼 저녁 전까지 마무리하면 될까요?
알림봇: 네, 가능한 범위가 맞으면 바로 확정하겠습니다.
사용자: 혹시 변동되면 바로 다시 연락드려도 되나요?
알림봇: 네, 동일 채널로만 바꿔 주세요.
사용자: 네, 이해했습니다.
알림봇: 추가로 필요한 정보가 있으면 메시지로 바로 보내드릴게요.
사용자: 네, 확인 감사합니다. 그럼 저녁 전까지 마무리하면 될까요?",no,28.302447,33.304662,21.562488093634563
