sample_id,pattern_id,pattern_name,source_seed_file,source_seed_pattern_id,scenario_text,variation_profile
P02-01,2,고립유도형,data/voicephishing_pattern_scenarios_full.csv,2,"사기범: 박서연 씨 맞으시죠. 현재 명의도용 수사 협조 중이라 통화 유지가 필요합니다.
피해자: 어떻게 하면 되죠?
사기범: 근무지가 아이티웍스로 조회되는데 사무실에서는 수사 누설 우려가 있어 바로 자리 이탈해 주셔야 합니다.
피해자: 회사에서 왜 나가야 하죠?
사기범: 거주지는 광주 북구인데 집으로 가면 가족 접촉 가능성이 커서 안 됩니다.
사기범: 가까운 숙소나 조용한 공간으로 이동하시고 기사에게도 목적지는 크게 말하지 마십시오.
사기범: 사용 통신사와 최근 카드 사용처까지 확인돼 본인 정보와 일치하는 것으로 보입니다.
피해자: 지금 바로 움직여야 하는 건가요?
사기범: 네, 통화는 유지한 채로 조용한 곳으로 이동하셔야 다음 절차를 안내드릴 수 있습니다.
피해자: 알겠습니다. 말씀하신 대로 진행해 볼게요.
사기범: 지금 이 통화는 녹취 중이라 주변 소리를 줄여 주세요. 휴대폰 스피커는 꺼두셔야 해요.
피해자: 네, 이해했어요.",interaction_length=short; victim_suspicion=short; target_turns=12; added_turns=2;
P02-02,2,고립유도형,data/voicephishing_pattern_scenarios_full.csv,2,"사기범: 이수진 씨 맞으시죠. 현재 명의도용 수사 협조 중이라 통화 유지가 필요합니다.
피해자: 제가 협조하면 되는 건가요?
사기범: 근무지가 다온마케팅으로 조회되는데 사무실에서는 수사 누설 우려가 있어 바로 자리 이탈해 주셔야 합니다.
피해자: 회사에서 왜 나가야 하죠?
사기범: 거주지는 대구 수성구인데 집으로 가면 가족 접촉 가능성이 커서 안 됩니다.
사기범: 가까운 숙소나 조용한 공간으로 이동하시고 기사에게도 목적지는 크게 말하지 마십시오.
사기범: 사용 통신사와 최근 카드 사용처까지 확인돼 본인 정보와 일치하는 것으로 보입니다.
피해자: 지금 바로 움직여야 하는 건가요?
사기범: 네, 통화는 유지한 채로 조용한 곳으로 이동하셔야 다음 절차를 안내드릴 수 있습니다.
피해자: 바로 하긴 어렵고 조금만 더 확인해 볼게요.
사기범: 지금 이 통화는 녹취 중이라 주변 소리를 줄여 주세요. 휴대폰 스피커는 꺼두셔야 해요.
피해자: 네, 이해했어요.",interaction_length=short; victim_suspicion=short; target_turns=12; added_turns=2;
P02-03,2,고립유도형,data/voicephishing_pattern_scenarios_full.csv,2,"사기범: 김지우 씨 맞으시죠. 현재 명의도용 수사 협조 중이라 통화 유지가 필요합니다.
피해자: 좀 이상한데 무슨 상황이죠?
사기범: 근무지가 새빛물류로 조회되는데 사무실에서는 수사 누설 우려가 있어 바로 자리 이탈해 주셔야 합니다.
피해자: 회사에서 왜 나가야 하죠?
사기범: 거주지는 서울 강서구인데 집으로 가면 가족 접촉 가능성이 커서 안 됩니다.
사기범: 가까운 숙소나 조용한 공간으로 이동하시고 기사에게도 목적지는 크게 말하지 마십시오.
피해자: 가족한테도 말하면 안 되나요?
사기범: 네, 통화는 유지한 채로 조용한 곳으로 이동하셔야 다음 절차를 안내드릴 수 있습니다.
피해자: 이상해서 여기서 중단하겠습니다. 제가 직접 확인할게요.
사기범: 지금 이 통화는 녹취 중이라 주변 소리를 줄여 주세요. 휴대폰 스피커는 꺼두셔야 해요.
피해자: 네, 이해했어요.
피해자: 저 지금 집에 사람이 있어서요. 좀 크게 말해도 되나요?
사기범: 계속 진행하겠습니다.
사기범: 지금은 짧은 통화만 유지하고 바로 이어지는 번호를 누르시면 됩니다.
피해자: 네, 이해했어요.",interaction_length=short; victim_suspicion=short; target_turns=15; added_turns=6;
P02-04,2,고립유도형,data/voicephishing_pattern_scenarios_full.csv,2,"사기범: 잠깐, 최유나 씨 맞으시죠. 현재 명의도용 수사 협조 중이라 통화 유지가 필요합니다.
피해자: 제가 직접 확인해 보겠습니다.
사기범: 근무지가 한결디자인으로 조회되는데 사무실에서는 수사 누설 우려가 있어 바로 자리 이탈해 주셔야 합니다.
피해자: 회사에서 왜 나가야 하죠?
사기범: 거주지는 인천 연수구인데 집으로 가면 가족 접촉 가능성이 커서 안 됩니다.
사기범: 가까운 숙소나 조용한 공간으로 이동하시고 기사에게도 목적지는 크게 말하지 마십시오.
사기범: 사용 통신사와 최근 카드 사용처까지 확인돼 본인 정보와 일치하는 것으로 보입니다.
피해자: 지금 바로 움직여야 하는 건가요?
사기범: 네, 통화는 유지한 채로 조용한 곳으로 이동하셔야 다음 절차를 안내드릴 수 있습니다.
피해자: 알겠습니다. 말씀하신 대로 진행해 볼게요.
사기범: 지금 이 통화는 녹취 중이라 주변 소리를 줄여 주세요. 휴대폰 스피커는 꺼두셔야 해요.
피해자: 네, 이해했어요.",interaction_length=short; victim_suspicion=short; target_turns=12; added_turns=2;
P02-05,2,고립유도형,data/voicephishing_pattern_scenarios_full.csv,2,"사기범: 정민호 씨 맞으시죠. 현재 명의도용 수사 협조 중이라 통화 유지가 필요합니다.
피해자: 지금 말씀하시는 방식이 너무 이상합니다.
사기범: 근무지가 미래에셋파트너스로 조회되는데 사무실에서는 수사 누설 우려가 있어 바로 자리 이탈해 주셔야 합니다.
피해자: 회사에서 왜 나가야 하죠?
사기범: 거주지는 경기 수원 영통구인데 집으로 가면 가족 접촉 가능성이 커서 안 됩니다.
사기범: 가까운 숙소나 조용한 공간으로 이동하시고 기사에게도 목적지는 크게 말하지 마십시오.
피해자: 가족한테도 말하면 안 되나요?
사기범: 네, 통화는 유지한 채로 조용한 곳으로 이동하셔야 다음 절차를 안내드릴 수 있습니다.
피해자: 바로 하긴 어렵고 조금만 더 확인해 볼게요.
사기범: 지금 이 통화는 녹취 중이라 주변 소리를 줄여 주세요. 휴대폰 스피커는 꺼두셔야 해요.
피해자: 네, 이해했어요.
피해자: 저 지금 집에 사람이 있어서요. 좀 크게 말해도 되나요?
사기범: 계속 진행하겠습니다.
사기범: 지금은 짧은 통화만 유지하고 바로 이어지는 번호를 누르시면 됩니다.",interaction_length=short; victim_suspicion=short; target_turns=14; added_turns=5;
P02-06,2,고립유도형,data/voicephishing_pattern_scenarios_full.csv,2,"사기범: 한예린 씨 맞으시죠. 현재 명의도용 수사 협조 중이라 통화 유지가 필요합니다.
피해자: 네, 말씀하세요.
사기범: 근무지가 에이스미디어로 조회되는데 사무실에서는 수사 누설 우려가 있어 바로 자리 이탈해 주셔야 합니다.
피해자: 회사에서 왜 나가야 하죠?
사기범: 거주지는 대전 유성구인데 집으로 가면 가족 접촉 가능성이 커서 안 됩니다.
사기범: 가까운 숙소나 조용한 공간으로 이동하시고 기사에게도 목적지는 크게 말하지 마십시오.
사기범: 사용 통신사와 최근 카드 사용처까지 확인돼 본인 정보와 일치하는 것으로 보입니다.
피해자: 지금 바로 움직여야 하는 건가요?
사기범: 네, 통화는 유지한 채로 조용한 곳으로 이동하셔야 다음 절차를 안내드릴 수 있습니다.
피해자: 이상해서 여기서 중단하겠습니다. 제가 직접 확인할게요.
사기범: 지금 이 통화는 녹취 중이라 주변 소리를 줄여 주세요. 휴대폰 스피커는 꺼두셔야 해요.
피해자: 네, 이해했어요.
피해자: 저 지금 집에 사람이 있어서요. 좀 크게 말해도 되나요?
사기범: 계속 진행하겠습니다.",interaction_length=short; victim_suspicion=short; target_turns=14; added_turns=4;
P02-07,2,고립유도형,data/voicephishing_pattern_scenarios_full.csv,2,"사기범: 어, 오현우 씨 맞으시죠. 현재 명의도용 수사 협조 중이라 통화 유지가 필요합니다.
피해자: 확인은 해보겠는데 불안하네요.
사기범: 근무지가 아이티웍스로 조회되는데 사무실에서는 수사 누설 우려가 있어 바로 자리 이탈해 주셔야 합니다.
피해자: 회사에서 왜 나가야 하죠?
사기범: 거주지는 부산 해운대구인데 집으로 가면 가족 접촉 가능성이 커서 안 됩니다.
사기범: 가까운 숙소나 조용한 공간으로 이동하시고 기사에게도 목적지는 크게 말하지 마십시오.
사기범: 사용 통신사와 최근 카드 사용처까지 확인돼 본인 정보와 일치하는 것으로 보입니다.
피해자: 지금 바로 움직여야 하는 건가요?
사기범: 네, 통화는 유지한 채로 조용한 곳으로 이동하셔야 다음 절차를 안내드릴 수 있습니다.
피해자: 알겠습니다. 말씀하신 대로 진행해 볼게요.
사기범: 지금 이 통화는 녹취 중이라 주변 소리를 줄여 주세요. 휴대폰 스피커는 꺼두셔야 해요.
피해자: 네, 이해했어요.
피해자: 저 지금 집에 사람이 있어서요. 좀 크게 말해도 되나요?
사기범: 계속 진행하겠습니다.",interaction_length=short; victim_suspicion=short; target_turns=14; added_turns=4;
P02-08,2,고립유도형,data/voicephishing_pattern_scenarios_full.csv,2,"사기범: 강다은 씨 맞으시죠. 현재 명의도용 수사 협조 중이라 통화 유지가 필요합니다.
피해자: 왜 저한테 이런 연락이 오죠?
사기범: 근무지가 다온마케팅으로 조회되는데 사무실에서는 수사 누설 우려가 있어 바로 자리 이탈해 주셔야 합니다.
피해자: 회사에서 왜 나가야 하죠?
사기범: 거주지는 성남 분당구인데 집으로 가면 가족 접촉 가능성이 커서 안 됩니다.
사기범: 가까운 숙소나 조용한 공간으로 이동하시고 기사에게도 목적지는 크게 말하지 마십시오.
사기범: 사용 통신사와 최근 카드 사용처까지 확인돼 본인 정보와 일치하는 것으로 보입니다.
피해자: 지금 바로 움직여야 하는 건가요?
사기범: 네, 통화는 유지한 채로 조용한 곳으로 이동하셔야 다음 절차를 안내드릴 수 있습니다.
피해자: 바로 하긴 어렵고 조금만 더 확인해 볼게요.
사기범: 지금 이 통화는 녹취 중이라 주변 소리를 줄여 주세요. 휴대폰 스피커는 꺼두셔야 해요.
피해자: 네, 이해했어요.",interaction_length=short; victim_suspicion=short; target_turns=12; added_turns=2;
P02-09,2,고립유도형,data/voicephishing_pattern_scenarios_full.csv,2,"사기범: 서지훈 씨 맞으시죠. 현재 명의도용 수사 협조 중이라 통화 유지가 필요합니다.
피해자: 이거 사기 아닌가요?
사기범: 근무지가 새빛물류로 조회되는데 사무실에서는 수사 누설 우려가 있어 바로 자리 이탈해 주셔야 합니다.
피해자: 회사에서 왜 나가야 하죠?
사기범: 거주지는 광주 북구인데 집으로 가면 가족 접촉 가능성이 커서 안 됩니다.
사기범: 가까운 숙소나 조용한 공간으로 이동하시고 기사에게도 목적지는 크게 말하지 마십시오.
사기범: 사용 통신사와 최근 카드 사용처까지 확인돼 본인 정보와 일치하는 것으로 보입니다.
피해자: 지금 바로 움직여야 하는 건가요?
사기범: 네, 통화는 유지한 채로 조용한 곳으로 이동하셔야 다음 절차를 안내드릴 수 있습니다.
피해자: 이상해서 여기서 중단하겠습니다. 제가 직접 확인할게요.
사기범: 지금 이 통화는 녹취 중이라 주변 소리를 줄여 주세요. 휴대폰 스피커는 꺼두셔야 해요.
피해자: 네, 이해했어요.
피해자: 저 지금 집에 사람이 있어서요. 좀 크게 말해도 되나요?
사기범: 계속 진행하겠습니다.
사기범: 지금은 짧은 통화만 유지하고 바로 이어지는 번호를 누르시면 됩니다.",interaction_length=short; victim_suspicion=short; target_turns=15; added_turns=5;
P02-10,2,고립유도형,data/voicephishing_pattern_scenarios_full.csv,2,"사기범: 그러니까, 윤하린 씨 맞으시죠. 현재 명의도용 수사 협조 중이라 통화 유지가 필요합니다.
피해자: 어떻게 하면 되죠?
사기범: 근무지가 한결디자인으로 조회되는데 사무실에서는 수사 누설 우려가 있어 바로 자리 이탈해 주셔야 합니다.
피해자: 회사에서 왜 나가야 하죠?
사기범: 거주지는 대구 수성구인데 집으로 가면 가족 접촉 가능성이 커서 안 됩니다.
사기범: 가까운 숙소나 조용한 공간으로 이동하시고 기사에게도 목적지는 크게 말하지 마십시오.
피해자: 가족한테도 말하면 안 되나요?
사기범: 네, 통화는 유지한 채로 조용한 곳으로 이동하셔야 다음 절차를 안내드릴 수 있습니다.
피해자: 알겠습니다. 말씀하신 대로 진행해 볼게요.
사기범: 지금 이 통화는 녹취 중이라 주변 소리를 줄여 주세요. 휴대폰 스피커는 꺼두셔야 해요.
피해자: 네, 이해했어요.
피해자: 저 지금 집에 사람이 있어서요. 좀 크게 말해도 되나요?",interaction_length=short; victim_suspicion=short; target_turns=12; added_turns=3;
P02-11,2,고립유도형,data/voicephishing_pattern_scenarios_full.csv,2,"사기범: 박서연 씨 맞으시죠. 현재 명의도용 수사 협조 중이라 통화 유지가 필요합니다.
피해자: 왜 저한테 이런 연락이 오죠?
사기범: 근무지가 미래에셋파트너스로 조회되는데 사무실에서는 수사 누설 우려가 있어 바로 자리 이탈해 주셔야 합니다.
피해자: 회사에서 왜 나가야 하죠?
사기범: 거주지는 서울 강서구인데 집으로 가면 가족 접촉 가능성이 커서 안 됩니다.
사기범: 가까운 숙소나 조용한 공간으로 이동하시고 기사에게도 목적지는 크게 말하지 마십시오.
사기범: 사용 통신사와 최근 카드 사용처까지 확인돼 본인 정보와 일치하는 것으로 보입니다.
피해자: 가족한테도 말하면 안 되나요?
사기범: 특히 최유나 씨나 직장 동료에게 알리면 참고인에서 피의자 전환 검토가 들어갑니다.
사기범: 이동 중에도 통화는 끊지 마시고 메시지, 메신저, 회사 메일 모두 중단하십시오.
사기범: 15분 안에 이동을 시작하지 않으면 수사 회피로 기록됩니다.
피해자: 이상해서 여기서 중단하겠습니다. 제가 직접 확인할게요.
사기범: 지금 이 통화는 녹취 중이라 주변 소리를 줄여 주세요. 휴대폰 스피커는 꺼두셔야 해요.
피해자: 네, 이해했어요.
피해자: 저 지금 집에 사람이 있어서요. 좀 크게 말해도 되나요?
사기범: 계속 진행하겠습니다.
사기범: 지금은 짧은 통화만 유지하고 바로 이어지는 번호를 누르시면 됩니다.
피해자: 네, 이해했어요.
사기범: 지금 이 통화는 녹취 중이라 주변 소리를 줄여 주세요. 휴대폰 스피커는 꺼두셔야 해요.",interaction_length=medium; victim_suspicion=medium; target_turns=19; added_turns=7;
P02-12,2,고립유도형,data/voicephishing_pattern_scenarios_full.csv,2,"사기범: 잠깐, 이수진 씨 맞으시죠. 현재 명의도용 수사 협조 중이라 통화 유지가 필요합니다.
피해자: 좀 이상한데 무슨 상황이죠?
사기범: 근무지가 에이스미디어로 조회되는데 사무실에서는 수사 누설 우려가 있어 바로 자리 이탈해 주셔야 합니다.
피해자: 회사에서 왜 나가야 하죠?
사기범: 거주지는 인천 연수구인데 집으로 가면 가족 접촉 가능성이 커서 안 됩니다.
사기범: 그게, 가까운 숙소나 조용한 공간으로 이동하시고 기사에게도 목적지는 크게 말하지 마십시오.
피해자: 가족한테도 말하면 안 되나요?
사기범: 특히 정민호 씨나 직장 동료에게 알리면 참고인에서 피의자 전환 검토가 들어갑니다.
사기범: 이동 중에도 통화는 끊지 마시고 메시지, 메신저, 회사 메일 모두 중단하십시오.
사기범: 참고로 조회상 거주지 인천 연수구, 근무지 에이스미디어, 보호자 연락처까지 확인돼 있습니다.
피해자: 회사에서 바로 나오기가 쉽지 않습니다.
사기범: 통화는 유지한 채로 움직이셔야 다음 절차를 바로 안내할 수 있습니다.
피해자: 알겠습니다. 말씀하신 대로 진행해 볼게요.
사기범: 지금 이 통화는 녹취 중이라 주변 소리를 줄여 주세요. 휴대폰 스피커는 꺼두셔야 해요.
피해자: 네, 이해했어요.
피해자: 저 지금 집에 사람이 있어서요. 좀 크게 말해도 되나요?",interaction_length=medium; victim_suspicion=medium; target_turns=16; added_turns=3;
P02-13,2,고립유도형,data/voicephishing_pattern_scenarios_full.csv,2,"사기범: 김지우 씨 맞으시죠. 현재 명의도용 수사 협조 중이라 통화 유지가 필요합니다.
피해자: 제가 직접 확인해 보겠습니다.
사기범: 근무지가 아이티웍스로 조회되는데 사무실에서는 수사 누설 우려가 있어 바로 자리 이탈해 주셔야 합니다.
피해자: 회사에서 왜 나가야 하죠?
사기범: 거주지는 경기 수원 영통구인데 집으로 가면 가족 접촉 가능성이 커서 안 됩니다.
사기범: 가까운 숙소나 조용한 공간으로 이동하시고 기사에게도 목적지는 크게 말하지 마십시오.
사기범: 사용 통신사와 최근 카드 사용처까지 확인돼 본인 정보와 일치하는 것으로 보입니다.
피해자: 가족한테도 말하면 안 되나요?
사기범: 특히 한예린 씨나 직장 동료에게 알리면 참고인에서 피의자 전환 검토가 들어갑니다.
사기범: 이동 중에도 통화는 끊지 마시고 메시지, 메신저, 회사 메일 모두 중단하십시오.
사기범: 15분 안에 이동을 시작하지 않으면 수사 회피로 기록됩니다.
피해자: 바로 하긴 어렵고 조금만 더 확인해 볼게요.
사기범: 지금 이 통화는 녹취 중이라 주변 소리를 줄여 주세요. 휴대폰 스피커는 꺼두셔야 해요.
피해자: 네, 이해했어요.
피해자: 저 지금 집에 사람이 있어서요. 좀 크게 말해도 되나요?
사기범: 계속 진행하겠습니다.
사기범: 지금은 짧은 통화만 유지하고 바로 이어지는 번호를 누르시면 됩니다.
피해자: 네, 이해했어요.",interaction_length=medium; victim_suspicion=medium; target_turns=18; added_turns=6;
P02-14,2,고립유도형,data/voicephishing_pattern_scenarios_full.csv,2,"사기범: 최유나 씨 맞으시죠. 현재 명의도용 수사 협조 중이라 통화 유지가 필요합니다.
피해자: 제가 협조하면 되는 건가요?
사기범: 근무지가 다온마케팅으로 조회되는데 사무실에서는 수사 누설 우려가 있어 바로 자리 이탈해 주셔야 합니다.
피해자: 회사에서 왜 나가야 하죠?
사기범: 거주지는 대전 유성구인데 집으로 가면 가족 접촉 가능성이 커서 안 됩니다.
사기범: 가까운 숙소나 조용한 공간으로 이동하시고 기사에게도 목적지는 크게 말하지 마십시오.
사기범: 사용 통신사와 최근 카드 사용처까지 확인돼 본인 정보와 일치하는 것으로 보입니다.
피해자: 가족한테도 말하면 안 되나요?
사기범: 특히 오현우 씨나 직장 동료에게 알리면 참고인에서 피의자 전환 검토가 들어갑니다.
사기범: 이동 중에도 통화는 끊지 마시고 메시지, 메신저, 회사 메일 모두 중단하십시오.
피해자: 회사에서 바로 나오기가 쉽지 않습니다.
사기범: 통화는 유지한 채로 움직이셔야 다음 절차를 바로 안내할 수 있습니다.
피해자: 이상해서 여기서 중단하겠습니다. 제가 직접 확인할게요.
사기범: 지금 이 통화는 녹취 중이라 주변 소리를 줄여 주세요. 휴대폰 스피커는 꺼두셔야 해요.
피해자: 네, 이해했어요.
피해자: 저 지금 집에 사람이 있어서요. 좀 크게 말해도 되나요?
사기범: 계속 진행하겠습니다.
사기범: 지금은 짧은 통화만 유지하고 바로 이어지는 번호를 누르시면 됩니다.",interaction_length=medium; victim_suspicion=medium; target_turns=18; added_turns=5;
P02-15,2,고립유도형,data/voicephishing_pattern_scenarios_full.csv,2,"사기범: 어, 정민호 씨 맞으시죠. 현재 명의도용 수사 협조 중이라 통화 유지가 필요합니다.
피해자: 네, 말씀하세요.
사기범: 근무지가 새빛물류로 조회되는데 사무실에서는 수사 누설 우려가 있어 바로 자리 이탈해 주셔야 합니다.
피해자: 회사에서 왜 나가야 하죠?
사기범: 거주지는 부산 해운대구인데 집으로 가면 가족 접촉 가능성이 커서 안 됩니다.
사기범: 가까운 숙소나 조용한 공간으로 이동하시고 기사에게도 목적지는 크게 말하지 마십시오.
사기범: 그게, 사용 통신사와 최근 카드 사용처까지 확인돼 본인 정보와 일치하는 것으로 보입니다.
피해자: 가족한테도 말하면 안 되나요?
사기범: 특히 강다은 씨나 직장 동료에게 알리면 참고인에서 피의자 전환 검토가 들어갑니다.
사기범: 이동 중에도 통화는 끊지 마시고 메시지, 메신저, 회사 메일 모두 중단하십시오.
사기범: 15분 안에 이동을 시작하지 않으면 수사 회피로 기록됩니다.
피해자: 알겠습니다. 말씀하신 대로 진행해 볼게요.
사기범: 지금 이 통화는 녹취 중이라 주변 소리를 줄여 주세요. 휴대폰 스피커는 꺼두셔야 해요.
피해자: 네, 이해했어요.
피해자: 저 지금 집에 사람이 있어서요. 좀 크게 말해도 되나요?
사기범: 계속 진행하겠습니다.
사기범: 지금은 짧은 통화만 유지하고 바로 이어지는 번호를 누르시면 됩니다.",interaction_length=medium; victim_suspicion=medium; target_turns=17; added_turns=5;
P02-16,2,고립유도형,data/voicephishing_pattern_scenarios_full.csv,2,"사기범: 한예린 씨 맞으시죠. 현재 명의도용 수사 협조 중이라 통화 유지가 필요합니다.
피해자: 확인은 해보겠는데 불안하네요.
사기범: 근무지가 한결디자인으로 조회되는데 사무실에서는 수사 누설 우려가 있어 바로 자리 이탈해 주셔야 합니다.
피해자: 회사에서 왜 나가야 하죠?
사기범: 거주지는 성남 분당구인데 집으로 가면 가족 접촉 가능성이 커서 안 됩니다.
사기범: 가까운 숙소나 조용한 공간으로 이동하시고 기사에게도 목적지는 크게 말하지 마십시오.
사기범: 사용 통신사와 최근 카드 사용처까지 확인돼 본인 정보와 일치하는 것으로 보입니다.
피해자: 가족한테도 말하면 안 되나요?
사기범: 특히 서지훈 씨나 직장 동료에게 알리면 참고인에서 피의자 전환 검토가 들어갑니다.
사기범: 이동 중에도 통화는 끊지 마시고 메시지, 메신저, 회사 메일 모두 중단하십시오.
피해자: 회사에서 바로 나오기가 쉽지 않습니다.
사기범: 통화는 유지한 채로 움직이셔야 다음 절차를 바로 안내할 수 있습니다.
피해자: 바로 하긴 어렵고 조금만 더 확인해 볼게요.
사기범: 지금 이 통화는 녹취 중이라 주변 소리를 줄여 주세요. 휴대폰 스피커는 꺼두셔야 해요.
피해자: 네, 이해했어요.
피해자: 저 지금 집에 사람이 있어서요. 좀 크게 말해도 되나요?",interaction_length=medium; victim_suspicion=medium; target_turns=16; added_turns=3;
P02-17,2,고립유도형,data/voicephishing_pattern_scenarios_full.csv,2,"사기범: 오현우 씨 맞으시죠. 현재 명의도용 수사 협조 중이라 통화 유지가 필요합니다.
피해자: 지금 말씀하시는 방식이 너무 이상합니다.
사기범: 근무지가 미래에셋파트너스로 조회되는데 사무실에서는 수사 누설 우려가 있어 바로 자리 이탈해 주셔야 합니다.
피해자: 회사에서 왜 나가야 하죠?
사기범: 거주지는 광주 북구인데 집으로 가면 가족 접촉 가능성이 커서 안 됩니다.
사기범: 가까운 숙소나 조용한 공간으로 이동하시고 기사에게도 목적지는 크게 말하지 마십시오.
피해자: 가족한테도 말하면 안 되나요?
사기범: 특히 윤하린 씨나 직장 동료에게 알리면 참고인에서 피의자 전환 검토가 들어갑니다.
사기범: 이동 중에도 통화는 끊지 마시고 메시지, 메신저, 회사 메일 모두 중단하십시오.
사기범: 참고로 조회상 거주지 광주 북구, 근무지 미래에셋파트너스, 보호자 연락처까지 확인돼 있습니다.
피해자: 회사에서 바로 나오기가 쉽지 않습니다.
사기범: 통화는 유지한 채로 움직이셔야 다음 절차를 바로 안내할 수 있습니다.
피해자: 이상해서 여기서 중단하겠습니다. 제가 직접 확인할게요.
사기범: 지금 이 통화는 녹취 중이라 주변 소리를 줄여 주세요. 휴대폰 스피커는 꺼두셔야 해요.
피해자: 네, 이해했어요.
피해자: 저 지금 집에 사람이 있어서요. 좀 크게 말해도 되나요?",interaction_length=medium; victim_suspicion=medium; target_turns=16; added_turns=3;
P02-18,2,고립유도형,data/voicephishing_pattern_scenarios_full.csv,2,"사기범: 그러니까, 강다은 씨 맞으시죠. 현재 명의도용 수사 협조 중이라 통화 유지가 필요합니다.
피해자: 이거 사기 아닌가요?
사기범: 근무지가 에이스미디어로 조회되는데 사무실에서는 수사 누설 우려가 있어 바로 자리 이탈해 주셔야 합니다.
피해자: 회사에서 왜 나가야 하죠?
사기범: 거주지는 대구 수성구인데 집으로 가면 가족 접촉 가능성이 커서 안 됩니다.
사기범: 어, 가까운 숙소나 조용한 공간으로 이동하시고 기사에게도 목적지는 크게 말하지 마십시오.
사기범: 사용 통신사와 최근 카드 사용처까지 확인돼 본인 정보와 일치하는 것으로 보입니다.
피해자: 가족한테도 말하면 안 되나요?
사기범: 특히 박서연 씨나 직장 동료에게 알리면 참고인에서 피의자 전환 검토가 들어갑니다.
사기범: 이동 중에도 통화는 끊지 마시고 메시지, 메신저, 회사 메일 모두 중단하십시오.
피해자: 회사에서 바로 나오기가 쉽지 않습니다.
사기범: 통화는 유지한 채로 움직이셔야 다음 절차를 바로 안내할 수 있습니다.
피해자: 알겠습니다. 말씀하신 대로 진행해 볼게요.
사기범: 지금 이 통화는 녹취 중이라 주변 소리를 줄여 주세요. 휴대폰 스피커는 꺼두셔야 해요.
피해자: 네, 이해했어요.
피해자: 저 지금 집에 사람이 있어서요. 좀 크게 말해도 되나요?
사기범: 계속 진행하겠습니다.",interaction_length=medium; victim_suspicion=medium; target_turns=17; added_turns=4;
P02-19,2,고립유도형,data/voicephishing_pattern_scenarios_full.csv,2,"사기범: 서지훈 씨 맞으시죠. 현재 명의도용 수사 협조 중이라 통화 유지가 필요합니다.
피해자: 어떻게 하면 되죠?
사기범: 근무지가 아이티웍스로 조회되는데 사무실에서는 수사 누설 우려가 있어 바로 자리 이탈해 주셔야 합니다.
피해자: 회사에서 왜 나가야 하죠?
사기범: 거주지는 서울 강서구인데 집으로 가면 가족 접촉 가능성이 커서 안 됩니다.
사기범: 가까운 숙소나 조용한 공간으로 이동하시고 기사에게도 목적지는 크게 말하지 마십시오.
피해자: 가족한테도 말하면 안 되나요?
사기범: 특히 이수진 씨나 직장 동료에게 알리면 참고인에서 피의자 전환 검토가 들어갑니다.
사기범: 이동 중에도 통화는 끊지 마시고 메시지, 메신저, 회사 메일 모두 중단하십시오.
사기범: 참고로 조회상 거주지 서울 강서구, 근무지 아이티웍스, 보호자 연락처까지 확인돼 있습니다.
피해자: 회사에서 바로 나오기가 쉽지 않습니다.
사기범: 통화는 유지한 채로 움직이셔야 다음 절차를 바로 안내할 수 있습니다.
피해자: 바로 하긴 어렵고 조금만 더 확인해 볼게요.
사기범: 지금 이 통화는 녹취 중이라 주변 소리를 줄여 주세요. 휴대폰 스피커는 꺼두셔야 해요.
피해자: 네, 이해했어요.
피해자: 저 지금 집에 사람이 있어서요. 좀 크게 말해도 되나요?
사기범: 계속 진행하겠습니다.
사기범: 지금은 짧은 통화만 유지하고 바로 이어지는 번호를 누르시면 됩니다.",interaction_length=medium; victim_suspicion=medium; target_turns=18; added_turns=5;
P02-20,2,고립유도형,data/voicephishing_pattern_scenarios_full.csv,2,"사기범: 윤하린 씨 맞으시죠. 현재 명의도용 수사 협조 중이라 통화 유지가 필요합니다.
피해자: 왜 저한테 이런 연락이 오죠?
사기범: 근무지가 다온마케팅으로 조회되는데 사무실에서는 수사 누설 우려가 있어 바로 자리 이탈해 주셔야 합니다.
피해자: 회사에서 왜 나가야 하죠?
사기범: 거주지는 인천 연수구인데 집으로 가면 가족 접촉 가능성이 커서 안 됩니다.
사기범: 가까운 숙소나 조용한 공간으로 이동하시고 기사에게도 목적지는 크게 말하지 마십시오.
사기범: 사용 통신사와 최근 카드 사용처까지 확인돼 본인 정보와 일치하는 것으로 보입니다.
피해자: 가족한테도 말하면 안 되나요?
사기범: 특히 김지우 씨나 직장 동료에게 알리면 참고인에서 피의자 전환 검토가 들어갑니다.
사기범: 이동 중에도 통화는 끊지 마시고 메시지, 메신저, 회사 메일 모두 중단하십시오.
사기범: 15분 안에 이동을 시작하지 않으면 수사 회피로 기록됩니다.
피해자: 이상해서 여기서 중단하겠습니다. 제가 직접 확인할게요.
사기범: 지금 이 통화는 녹취 중이라 주변 소리를 줄여 주세요. 휴대폰 스피커는 꺼두셔야 해요.
피해자: 네, 이해했어요.
피해자: 저 지금 집에 사람이 있어서요. 좀 크게 말해도 되나요?
사기범: 계속 진행하겠습니다.",interaction_length=medium; victim_suspicion=medium; target_turns=16; added_turns=4;
