qa_id,source_type,source_sample_id,question,scenario_text,ground_truth
P01-28-Q01,voicephishing,P01-28,이 텍스트는 보이스피싱으로 판단해야 하는가? yes or no로 답하라.,"사기범: 안녕하세요. 대검찰청 금융범죄합동수사팀 담당자입니다.
피해자: 네? 무슨 일인가요.
사기범: 김서연 님 이름으로 개설된 신한은행 계좌가 대포통장 의심 거래에 연결돼 있어서 연락드렸습니다.
피해자: 저는 그런 계좌를 만든 적이 없는데요.
사기범: 현재 사건번호는 2026합수11409로 접수돼 있고, 명의도용 여부까지 같이 확인 중입니다.
피해자: 제 이름이 왜 거기 나오는 거죠?
사기범: 조회된 기본 인적사항에 부천시 주소와 스타트업 재직 이력이 보입니다. 본인 정보와 일부 일치합니다.
피해자: 주소는 맞는데, 그걸 어떻게 아셨죠?
사기범: 유출된 신분정보가 계좌 생성에 사용된 것으로 보입니다. 우선 피해 확산 여부부터 점검하셔야 합니다.
피해자: 그럼 제가 은행에 가서 확인하면 되는 건가요?
사기범: 아직은 직접 방문보다 수사 기록과 계좌 흐름을 먼저 대조해야 합니다. 그래야 정지 전 조치가 가능합니다.
피해자: 정지라니요, 제 돈이 묶이는 건가요?
사기범: 우선 보호 절차를 검토하는 단계입니다. 사용 중인 금융사와 최근 입출금 내역을 확인해야 합니다.
피해자: 저는 신한은행 말고는 주거래가 없는데요.
사기범: 혹시 카카오뱅크나 농협 쪽에 연동된 자동이체가 있으면 함께 봐야 합니다. 연결 계좌도 피해 대상일 수 있습니다.
피해자: 이런 걸 전화로 다 얘기해야 하나요?
사기범: 네, 본인 확인을 위해 필요한 범위만 조회 중입니다. 지금은 외부로 알리면 조사 선이 끊길 수 있습니다.
피해자: 가족한테도 말하면 안 된다는 건가요?",yes
P01-29-Q01,voicephishing,P01-29,이 텍스트는 보이스피싱으로 판단해야 하는가? yes or no로 답하라.,"사기범: 전화 연결이 늦어 죄송합니다. 대검찰청 금융범죄합동수사팀 이현우 계장입니다.
피해자: 갑자기 검찰이라니요, 무슨 일인가요?
사기범: 김민수 씨 명의의 우리은행 계좌가 보이스피싱 자금 전달 경로에 포착돼서 확인 연락드렸습니다.
피해자: 저는 그런 계좌를 개설한 적이 없는데요.
사기범: 현재 접수된 사건은 2026형제24719호이고, 명의 도용 가능성도 함께 검토 중입니다.
피해자: 어떻게 제 이름과 사건번호를 그렇게 바로 아시죠?
사기범: 기본 인적사항은 전산 대조로 확인됩니다. 등록 주소는 인천 연수구 쪽으로 나오고, 최근 거래처는 카카오뱅크 이용 이력이 확인되는데 맞으십니까?
피해자: 주소는 맞는데, 제 거래정보를 왜 검찰이 갖고 있죠?
사기범: 이미 피해 확산 단계라서 본인 계좌가 타인에게 이용됐는지부터 좁혀봐야 합니다.
피해자: 은행에 제가 직접 물어보면 되는 거 아닌가요?
사기범: 지금은 직접 문의하시면 계좌가 먼저 묶일 수 있어서, 수사 확인 절차를 거친 뒤 안내드려야 합니다.
사기범: 우선 최근 3개월 내 사용한 은행명과 잔액 범위를 알려주시면 보호조치 가능 여부를 확인하겠습니다.
피해자: 그런 정보를 전화로 말해도 되는 건가요?
사기범: 본인 명의 계좌인지 확인하는 기본 절차입니다. 확인이 늦어지면 연결된 계좌가 순차 정지될 수 있습니다.
피해자: 좀 더 차분하게 설명해 주세요.
사기범: 먼저 사실관계만 대조합니다. 이후 필요하면 안전조치용 계좌 이동 여부를 검토하게 됩니다.
피해자: 안전조치용 계좌요? 그게 무슨 뜻이죠?
사기범: 지금 단계에서는 외부 접근을 막는 임시 보관 개념으로 보시면 됩니다. 오늘 안에 확인이 끝나야 합니다.",yes
P01-30-Q01,voicephishing,P01-30,이 텍스트는 보이스피싱으로 판단해야 하는가? yes or no로 답하라.,"잠시만요, 지금 바로 끊지 마시고 말씀을 들어주셔야 합니다. 서울남부지검 금융범죄수사팀 김도윤 수사관입니다.
갑자기 왜 검찰에서 전화가 오죠? 무슨 일인가요?
박서연 님 명의의 신한은행 계좌가 대포통장 연루 의심으로 접수되어 확인 연락드렸습니다.
저는 그런 계좌를 만든 적이 없는데요.
현재 사건은 2026형사21477번으로 잡혀 있고, 명의가 도용됐을 가능성까지 같이 보고 있습니다.
어떻게 제 이름과 사건번호를 그렇게 바로 말씀하실 수 있죠?
기초 대조가 끝난 상태라서요. 거주지는 경기 하남 쪽으로 확인되고, 최근에 교육기관 관련 업무를 보신 걸로 나옵니다. 맞습니까?
일부는 맞는데, 그걸 왜 알고 계신 건가요?
본인 계좌가 범죄에 이용된 정황이 있어서 우선 피해 확산 여부부터 확인해야 합니다.
그럼 은행에 제가 직접 물어보면 안 되나요?
지금은 외부로 먼저 문의하시면 추적 대상이 자금 이동을 감지할 수 있어요.
저는 그런 말이 좀 믿기지 않네요.
그래서 바로 돈을 보내라는 게 아니라, 우선 연결된 계좌가 더 있는지 확인하는 단계입니다. 신한은행 외에 우리은행이나 지역농협 사용 내역도 있습니까?
계좌는 여러 개 있긴 한데, 왜 그런 걸 알아야 하죠?
연계 계좌까지 봐야 일시 보전 조치 대상이 정리됩니다. 최근 3일 내 로그인 흔적이나 새 기기 접속이 있었는지도 확인이 필요합니다.
제가 지금 바로 확인할 수는 있는데, 가족한테 먼저 물어봐도 되나요?
아직은 비공개로 두셔야 합니다. 수사 정보가 새면 관련자가 움직일 수 있어서요.
그럼 제가 뭘 하면 되죠?",yes
P02-01-Q01,voicephishing,P02-01,이 텍스트는 보이스피싱으로 판단해야 하는가? yes or no로 답하라.,"사기범: 김민재 씨 본인 맞으시죠. 본인 확인과 관련된 건으로 즉시 연결됐습니다, 통화는 끊지 마세요.
피해자: 네, 무슨 일이에요?
사기범: 현재 개인정보가 포함된 사건이 접수돼서요. 우선 조용한 환경에서만 절차를 진행해야 합니다.
피해자: 지금 회사인데요.
사기범: 회사 내부에서는 타인에게 노출될 수 있습니다. 자리에서 벗어나서 외부로 이동해 주세요.
피해자: 왜 꼭 나가야 하죠?
사기범: 조사 내용이 아직 공개되면 안 되는 단계라서요. 주변 직원이 들으면 절차가 중단됩니다.
피해자: 어디로 가야 해요?
사기범: 집도 가족이 함께 있을 수 있으니 권하지 않습니다. 근처에 혼자 있을 수 있는 카페나 숙박시설 같은 곳이 낫습니다.
피해자: 통화는 계속 해야 하나요?
사기범: 네, 이어진 상태로 이동하셔야 합니다. 이동 중에도 말씀을 줄여 주시고, 이어폰으로 전환해 주세요.
피해자: 알겠습니다. 그런데 이게 무슨 사건이죠?
사기범: 현재 명의 사용 내역을 대조 중인데, 고객님 정보와 일치하는 흔적이 있습니다. 아직은 사실관계 확인 단계입니다.
피해자: 제가 뭘 잘못한 건 아닌가요?
사기범: 그래서 바로 설명드리려는 겁니다. 우선 혼자 있는 곳으로 가셔서 추가 안내를 받으셔야 합니다.
피해자: 이동하면 다음엔 뭐하죠?
사기범: 잠시 후 담당 부서와 연결해 드릴 텐데, 그 전에 주변에 사람 없는지 확인하고 음성은 작게 유지해 주세요.
피해자: 네, 지금 나가볼게요.",yes
P02-02-Q01,voicephishing,P02-02,이 텍스트는 보이스피싱으로 판단해야 하는가? yes or no로 답하라.,"사기범: 김민재 씨 본인 맞으십니까. 지금 명의도용 관련 확인 절차가 진행 중이라 통화는 끊으시면 안 됩니다.
피해자: 네, 제가 맞는데 무슨 일인가요?
사기범: 계좌 연동 정보가 외부로 넘어간 흔적이 보여서요. 우선 주변에 들리지 않게 조용한 곳에서만 말씀하셔야 합니다.
피해자: 제가 지금 회사에 있는데요. 여기서 얘기하면 안 되나요?
사기범: 회사 내부에서는 동료나 안내 데스크를 통해 정보가 새어 나갈 수 있습니다. 자리를 잠시 비우는 게 안전합니다.
피해자: 어디로 가라는 건가요?
사기범: 사람이 적은 장소가 좋습니다. 예를 들면 근처 카페의 안쪽 자리나 차량 안처럼 대화가 분리되는 곳이요.
피해자: 왜 이렇게 급하게 이동해야 하죠?
사기범: 현재 사용 중인 번호와 최근 결제 내역이 일치해서 본인 확인은 됐습니다. 다만 추가 확인 전까지는 제3자 접촉을 막아야 합니다.
피해자: 제3자 접촉이요?
사기범: 네, 가족이나 직장에 먼저 알리면 조사 절차가 꼬일 수 있습니다. 오늘은 혼자만 알고 계셔야 합니다.
피해자: 그럼 제가 지금 어디로 가면 되는지 말씀해 주세요.
사기범: 외부 소음이 없는 곳으로 이동하신 뒤, 화면 잠금은 유지한 채 통화만 연결해 두시면 됩니다.
피해자: 이동하는 동안 계속 통화해야 하나요?
사기범: 그렇습니다. 이동 중에도 끊지 말아 주세요. 지나가는 사람에게는 업무 전화라고만 하시면 됩니다.
피해자: 알겠습니다. 그런데 이게 진짜 기관 절차가 맞나요?
사기범: 접수번호와 담당 부서가 이미 연동되어 있습니다. 지금부터는 안내를 받아야 하니 혼자 판단하지 마시고요.
피해자: 네, 일단 조용한 곳으로 옮겨볼게요.",yes
P02-03-Q01,voicephishing,P02-03,이 텍스트는 보이스피싱으로 판단해야 하는가? yes or no로 답하라.,"사기범: 정민호 씨 본인 맞으십니까. 계좌 명의 확인 절차가 진행 중이라 지금은 통화를 끊으시면 안 됩니다.
피해자: 갑자기 이런 연락은 왜 오죠?
사기범: 최근 접수된 정보유출 건과 연결돼서 확인이 필요합니다. 우선 본인 동선부터 분리해야 하니 주변에 가족이나 동료가 있으면 바로 자리를 옮겨 주세요.
피해자: 지금 회사 근처인데, 여기서요?
사기범: 네. 사무실에 계시면 내부 연락이 섞일 수 있습니다. 가능하면 근처 카페 말고 조용한 곳으로 이동해 주세요.
피해자: 무슨 일인지 정확히 설명해 주시죠.
사기범: 현재 주민등록상 주소와 실제 근무지가 함께 조회되고 있습니다. 이런 경우에는 외부 개입이 생기기 전에 먼저 본인 확인을 마쳐야 합니다.
피해자: 제가 뭘 잘못한 건가요?
사기범: 아직 잘못으로 단정된 건 아닙니다. 다만 가족에게 먼저 알리시면 기록이 엇갈릴 수 있어서, 절차가 끝날 때까지는 주변에 말하지 마세요.
피해자: 집에도 못 가나요?
사기범: 당장은 추천하지 않습니다. 집으로 이동하면 가족 연락이 연결될 수 있어요. 잠시 혼자 있을 수 있는 장소를 찾으신 뒤 통화를 유지해 주십시오.
피해자: 좀 수상한데요.
사기범: 의심하실 수 있습니다. 그래서 더더욱 공개된 장소보다 개인 공간이 필요합니다. 화면을 보지 말고 통화만 유지해 주세요.
피해자: 회사에 있는 사람들한테도 말하지 말아야 하나요?
사기범: 네, 누설되면 확인이 지연됩니다. 지금은 조용히 이동만 하시고, 도착하시면 제가 다음 안내를 드리겠습니다.
피해자: 어디로 가야 하는지 알려주세요.
사기범: 숙박 가능한 곳이나 외부와 분리된 공간이면 됩니다. 이동하실 때는 목적지를 크게 말하지 마시고, 운전자에게도 상세한 위치는 숨겨 주세요.
피해자: 이렇게까지 해야 합니까?",yes
P02-04-Q01,voicephishing,P02-04,이 텍스트는 보이스피싱으로 판단해야 하는가? yes or no로 답하라.,"사기범: 박서현 씨 본인 맞으시죠. 지금 명의도용 관련 확인 절차가 진행 중이라 통화를 끊으시면 안 됩니다.
피해자: 네, 맞긴 한데 무슨 일인가요?
사기범: 우선 안심하시라고 말씀드리면, 아직 최종 확정은 아니고 접속 기록과 계좌 연계 여부를 대조하는 단계입니다.
피해자: 제 정보가 왜 조회되는 거죠?
사기범: 최근에 본인 명의로 비정상 로그인 시도가 잡혔고, 사용 장소가 회사와 겹쳐 보여서 내부 유출 가능성까지 함께 보고 있습니다.
피해자: 회사 안에서 얘기하면 안 된다는 건가요?
사기범: 네. 현재 근무지로 되어 있는 곳은 서울 마포 쪽으로 확인되는데, 주변 동료가 들으면 조사가 새어 나갈 수 있습니다.
사기범: 가능하면 사무실 밖으로 바로 나오시고, 근처 카페나 조용한 공간으로 이동해 주세요.
피해자: 꼭 지금 나가야 하나요?
사기범: 가족이나 지인이 있는 집으로 가시면 본인 확인 과정이 꼬일 수 있습니다. 우선 혼자 있는 곳이 필요합니다.
피해자: 알겠습니다. 그럼 밖으로 잠깐 이동할게요.
사기범: 좋습니다. 그리고 이동하실 때는 목적지를 크게 말씀하지 마시고, 통화는 계속 켜 둔 상태로 유지해 주세요.
피해자: 네, 그런데 이게 진짜 수사 관련인가요?
사기범: 그렇습니다. 지금은 정보 일치 여부를 확인하는 단계라서, 사용 중인 통신사와 최근 결제 내역만 대조하면 됩니다.
피해자: 제 카드 사용 내역도 보이나요?
사기범: 네, 일부 가맹점 이용 흔적이 확인됐고 본인 명의와 맞아 떨어져서 일단 동일인 가능성이 높습니다.
사기범: 다만 혼선이 생기지 않도록 지금은 조용한 곳에서 대기하셔야 하고, 다음 안내가 오기 전까지 다른 연락은 받지 마세요.
피해자: 네, 일단 근처로 이동해서 다시 듣겠습니다.",yes
P02-05-Q01,voicephishing,P02-05,이 텍스트는 보이스피싱으로 판단해야 하는가? yes or no로 답하라.,"사기범: 김서윤 씨 본인 맞으시죠. 본인 확인됐고, 지금은 명의도용 관련 조사 협조 절차라서 통화가 끊기면 안 됩니다.
피해자: 갑자기 무슨 조사라는 건지 이해가 안 되는데요.
사기범: 당황하실 수 있는데, 지금 고객님 정보가 외부에서 조회된 흔적이 있어서 본인 동의 없이 접근한 정황을 확인 중입니다.
피해자: 그걸 왜 제가 바로 믿어야 하죠?
사기범: 현재 등록된 직장 정보가 판교 쪽 IT업체로 잡혀 있습니다. 사무실에서는 제3자 노출 위험이 있어 자리에서 벗어나셔야 합니다.
피해자: 지금 근무 중인데 나가라고요?
사기범: 네, 내부망이나 동료가 들으면 안 됩니다. 정황상 오늘 중 추가 확인이 필요해서 조용한 곳으로 이동하셔야 합니다.
피해자: 왜 이렇게 비밀스럽게 해야 하죠?
사기범: 거주지로 바로 가시면 주변 사람과 대화가 섞일 수 있으니, 일단 혼자 있는 공간이 우선입니다. 편의점 옆 휴게공간이나 인적 적은 장소가 좋습니다.
피해자: 가족한테 물어보면 안 되나요?
사기범: 아직은 안 됩니다. 이 단계는 외부 공유를 최소화해야 해서요. 본인만 아는 상태에서 확인을 마쳐야 합니다.
피해자: 계속 말은 하시는데 정식 기관 맞는지는 모르겠어요.
사기범: 이해합니다. 그래서 지금은 수사 협조 안내만 드리고, 기록 확인 후에 담당 창구로 연결해드릴 겁니다.
피해자: 그러면 제가 뭘 해야 하죠?
사기범: 우선 이동하면서 주변 소음을 줄여 주세요. 블루투스 연결도 끊고, 통화는 귀에 대고 유지하시면 됩니다.
피해자: 지금 차 안이라 잠깐 말소리가 클 수도 있어요.
사기범: 괜찮습니다. 다만 목적지는 기사나 주변인에게 크게 말하지 마시고, 도착하시면 바로 다시 연락 주셔야 합니다.",yes
P02-06-Q01,voicephishing,P02-06,이 텍스트는 보이스피싱으로 판단해야 하는가? yes or no로 답하라.,"사기범: 김도윤 씨 본인 맞으십니까. 본인 확인과 관련된 민원 절차가 진행 중이라 우선 통화를 끊지 말아 주셔야 합니다.
피해자: 네, 누구시죠?
사기범: 금융감독 관련 접수 건입니다. 개인정보가 외부로 새면 안 돼서 지금은 조용한 곳에서만 안내 가능합니다.
피해자: 제가 지금 회사에 있는데, 여기서 말씀드려야 하나요?
사기범: 사무실에서는 동료가 들을 수 있어 곤란합니다. 특히 내부 회람 전에 확인이 되면 절차가 복잡해집니다.
피해자: 그럼 어디로 가야 하나요?
사기범: 집은 권하지 않습니다. 가족과 연락이 닿으면 혼선이 생길 수 있어서, 근처 카페처럼 대화가 적은 곳이나 빈 회의실이 더 낫습니다.
피해자: 무슨 민원인데 그렇게 조심해야 해요?
사기범: 최근 사용하신 통신기기와 카드 결제 이력이 본인 정보와 맞물려 조회되고 있습니다. 일단 명의 확인부터 해야 합니다.
피해자: 저는 그런 걸 한 적이 없는데요.
사기범: 그래서 더 서둘러야 합니다. 지금은 확인만 진행하는 단계라서, 우선 주변에 들리지 않는 곳으로 자리를 옮겨 주십시오.
피해자: 이동하면서도 통화는 계속해야 하나요?
사기범: 네. 끊기면 담당 부서로 다시 연결되기까지 시간이 오래 걸립니다. 이어폰으로 바꾸시고 휴대폰은 화면만 보이게 해 주세요.
피해자: 알겠습니다. 그런데 이게 진짜 맞는지 조금 의심되는데요.
사기범: 의심하실 수 있습니다. 다만 오늘 안에 본인 확인이 안 되면 임시 제한이 걸릴 수 있어 먼저 위치부터 정리해 주세요.
피해자: 제가 지금 편의점 앞에 있는데 안쪽으로 들어가면 되나요?
사기범: 네, 사람 적은 곳으로요. 그리고 주변에 계신 분들께는 업무 통화라고만 말씀하십시오.
피해자: 지금 들어왔습니다.",yes
P02-07-Q01,voicephishing,P02-07,이 텍스트는 보이스피싱으로 판단해야 하는가? yes or no로 답하라.,"사기범: 김도윤 씨 본인 맞으신지 확인합니다. 지금 신원 확인 대상 건으로 연결됐고 통화는 잠시 끊으시면 안 됩니다.
피해자: 네, 제 이름은 맞는데 무슨 일인지 좀 불안하네요.
사기범: 현재 계좌정보와 휴대폰 명의가 외부에 사용된 정황이 있어 조사 협조가 필요합니다. 우선 주변에서 말이 새지 않는 곳으로 이동해 주세요.
피해자: 지금 회사 사무실인데, 여기서 나가야 하나요?
사기범: 그렇습니다. 직장 내에서 얘기하면 동료들에게 노출될 수 있어서, 바로 복도나 외부로 이동하시면 안 됩니다. 지정된 조용한 장소로만 가셔야 합니다.
피해자: 집으로 가면 되는 건가요?
사기범: 가족이나 지인이 있는 곳은 피하셔야 합니다. 현재는 통화 내용이 유출되면 안 되는 단계라 혼자 있는 공간이 필요합니다.
사기범: 혹시 최근에 은행 앱을 새로 설치하셨거나 카드 결제 알림을 받으신 적 있습니까? 기본 확인 절차입니다.
피해자: 지난주에 카드 결제 문자 몇 번 받긴 했어요. 그게 문제인가요?
사기범: 가능성이 있습니다. 일단 이동 중에는 누구에게도 말하지 마시고, 통화는 이어 둔 채로 자리를 옮겨야 합니다.
피해자: 어디로 가는 게 좋죠?
사기범: 공용 공간보다는 혼자 머물 수 있는 곳이 좋습니다. 택시를 타신다면 목적지를 크게 말하지 말고, 기사에게도 들리게 설명하지 마세요.
피해자: 알겠습니다. 일단 밖으로 나가서 조용한 곳 찾을게요.
사기범: 지금은 주변 소음도 위험합니다. 휴대폰은 스피커 대신 일반 통화로 유지하시고, 다른 사람과는 대화하지 마십시오.
피해자: 네, 지금 혼자 이동 중입니다.
사기범: 좋습니다. 이동이 끝나면 본인 확인을 더 진행하겠습니다. 다른 번호로 걸려오는 전화는 받지 마세요.
피해자: 혹시 이걸 안 따르면 어떻게 되나요?
사기범: 절차가 지연될 수 있습니다. 우선 안전하게 혼자 계신 위치만 확보해 주시면 다음 안내를 이어드리겠습니다.",yes
P02-08-Q01,voicephishing,P02-08,이 텍스트는 보이스피싱으로 판단해야 하는가? yes or no로 답하라.,"김서윤 씨 본인 맞으십니까. 지금 개인정보 악용 사건으로 확인 절차가 진행 중이라 통화가 끊기면 안 됩니다.
왜 제 번호로 이런 연락이 온 거죠?
현재 명의가 연결된 계좌와 최근 접속 이력이 외부 유출 경로와 겹칩니다. 우선 통화 상태를 유지한 채 주변에서 떨어져 주셔야 합니다.
제가 지금 회사에 있는데, 여기서 나가야 하나요?
네. 근무지에 남아 있으면 담당자와 동선이 겹칠 수 있습니다. 동료들이 질문하면 업무상 외부 확인 중이라고만 말씀하세요.
그렇게까지 해야 하는 이유가 있나요?
지금은 사건 관련자에게 연락이 닿을 가능성을 줄여야 해서요. 집으로 바로 가시면 가족 명의까지 함께 노출될 수 있습니다.
그럼 어디로 가라는 건가요?
사람이 적은 카페나 소규모 숙박업소처럼 조용한 곳이 좋습니다. 이동 중에는 방문 목적을 자세히 말하지 마시고요.
지금 제 정보가 정말 맞는지 먼저 확인해 주세요.
조회 결과로는 휴대전화 가입 정보, 최근 결제 내역, 거주지 인근 기록이 일치합니다. 그래서 일반 문의가 아니라 보호 절차로 보셔야 합니다.
보호 절차요?
네. 외부 노출을 막기 위해 통화는 계속 유지하고, 화면은 잠금 해제 상태로 두신 채 이동하셔야 합니다.
회사에서 바로 빠져나가면 이상하게 보일 텐데요.
짧게 화장실이나 외근으로 처리하시면 됩니다. 중요한 건 지금 누군가에게 위치가 알려지지 않게 하는 겁니다.
알겠습니다. 그런데 왜 스피커는 끄라고 하시죠?
주변 대화가 녹취에 섞이면 추가 확인이 어렵습니다. 이어폰으로 전환하시고 조용한 곳에서만 말씀해 주세요.
지금 바로 움직이면 되는 거죠?",yes
P02-09-Q01,voicephishing,P02-09,이 텍스트는 보이스피싱으로 판단해야 하는가? yes or no로 답하라.,"사기범: 김도윤 씨 본인 맞으시죠. 본인확인 건이 들어와서 지금은 통화 끊지 말고 계셔야 합니다.
피해자: 무슨 일인데요? 이런 전화 처음 받는데요.
사기범: 고객님 명의가 외부 조회에 올라가 있어서 절차를 먼저 맞춰야 합니다. 주변에 사람 있으면 바로 혼선이 생길 수 있어요.
피해자: 지금 회사인데요. 왜 주변을 신경 써야 하죠?
사기범: 현재 등록된 근무처가 청담아이티로 확인됩니다. 사무실 내에서는 동료에게 말이 새면 안 되니 우선 자리에서 벗어나셔야 합니다.
피해자: 갑자기 나가라는 게 이해가 안 됩니다.
사기범: 주소지는 인천 남동구로 떠 있습니다. 귀가하시면 가족이 통화 내용을 듣게 될 가능성이 높아서 집으로는 가지 마세요.
피해자: 그럼 어디로 가라는 거예요?
사기범: 사람이 적은 카페 뒤쪽이나 근처 숙박업소 로비처럼 조용한 곳이 좋습니다. 이동하실 때는 목적지를 크게 말씀하지 마세요.
피해자: 지금 이게 진짜 공공기관 절차 맞아요?
사기범: 확인 절차상 고객님 통신사와 최근 결제 내역, 그리고 사용 패턴이 본인 정보와 맞는지 대조 중입니다.
피해자: 대체 제 정보를 어떻게 알고 있죠?
사기범: 지금은 세부 설명보다 본인 분리 조치가 먼저입니다. 가족이나 회사와 연결되면 추가 확인이 지연됩니다.
피해자: 이상한데, 일단 잠깐 밖으로 나가볼게요.
사기범: 좋습니다. 이동하신 뒤에는 화면을 밝게 두지 말고 통화는 그대로 유지해 주세요.
피해자: 밖으로 나왔습니다. 어디까지 해야 하나요?
사기범: 주변 소음이 적은 곳에 앉으신 뒤, 안내되는 숫자 확인을 먼저 받으셔야 합니다.
피해자: 숫자요? 어떤 숫자인가요?",yes
P02-10-Q01,voicephishing,P02-10,이 텍스트는 보이스피싱으로 판단해야 하는가? yes or no로 답하라.,"사기범: 본인 성함이 김도윤 씨 맞으시죠. 지금 금융거래 확인 절차와 연계된 사안이라 통화가 끊기면 안 됩니다.
피해자: 네, 그런데 무슨 일인가요?
사기범: 현재 타인 명의 이용 정황이 확인되어 본인 진술을 먼저 받아야 합니다. 지금 계신 곳이 직장인지 확인됩니다.
피해자: 네, 사무실입니다.
사기범: 사무실 내에서는 제3자에게 내용이 들릴 수 있으니 바로 자리를 옮겨야 합니다.
피해자: 지금 바로 나가야 하나요?
사기범: 네. 동료와의 접촉이 있으면 사건 정보가 외부로 흘러갈 수 있어요. 잠깐 바깥 복도나 사람 없는 곳으로 이동하세요.
피해자: 집으로 가면 되나요?
사기범: 아직은 안 됩니다. 자택 주소지가 확인되는데, 그쪽으로 가면 가족이나 주변인이 통화 내용을 들을 가능성이 큽니다.
피해자: 그럼 어디로 가야 하죠?
사기범: 조용한 카페 구석 자리나 근처 숙박시설 로비처럼 혼자 있을 수 있는 공간이 좋습니다. 이동하실 때는 목적지를 크게 말씀하지 마세요.
피해자: 알겠습니다.
사기범: 그리고 지금부터는 이어폰으로만 듣고, 스피커 모드는 끄셔야 합니다. 녹취가 진행 중이라 주변 잡음도 최소화해 주세요.
피해자: 네, 그렇게 하겠습니다.
사기범: 좋습니다. 이동하신 뒤에 본인 확인 질문 몇 가지를 먼저 진행할게요.
피해자: 네, 빨리 옮기겠습니다.
사기범: 이동 중에는 가족에게도 설명하지 마세요. 누설되면 조사가 중단될 수 있습니다.",yes
P02-11-Q01,voicephishing,P02-11,이 텍스트는 보이스피싱으로 판단해야 하는가? yes or no로 답하라.,"사기범: 김민재 씨 본인 맞으십니까. 금융정보 유출 건으로 확인할 사항이 있어 통화가 유지돼야 합니다.
피해자: 무슨 일인지 잘 모르겠는데요. 왜 저한테 연락이 온 거죠?
사기범: 현재 사용 중인 계좌와 휴대폰 인증 기록이 함께 확인됐습니다. 외부 노출 가능성이 있어 지금은 혼자 계신지 먼저 확인해야 합니다.
피해자: 저 지금 회사 근처인데요. 회사에서 전화 받으면 안 되나요?
사기범: 사무실에서는 동료나 행정팀이 들을 수 있어 절차상 부적절합니다. 우선 자리에서 잠시 벗어나 조용한 곳으로 이동해 주세요.
피해자: 굳이 나가야 하나요? 그냥 여기서 하면 안 돼요?
사기범: 이동 경로도 중요합니다. 집으로 바로 가시면 가족이 계실 수 있으니, 편의점 안쪽이나 외부 소음이 적은 공간이 더 안전합니다.
피해자: 가족한테 말하면 안 되는 건가요?
사기범: 지금 단계에서는 본인 확인 전까지는 누구에게도 알리지 않는 게 맞습니다. 특히 배우자나 직장 동료에게 공유되면 조사 기록이 꼬일 수 있습니다.
피해자: 조사라고 하셨는데, 제가 뭘 잘못했나요?
사기범: 잘못을 단정하는 단계는 아닙니다. 다만 최근에 본인 명의로 통신사 변경 이력과 카드 승인 흔적이 겹쳐 보여서, 본인 여부를 먼저 확인 중입니다.
피해자: 그럼 제가 지금 뭘 하면 되죠?
사기범: 통화는 끊지 마시고, 문자나 메신저 확인은 모두 멈추십시오. 이동 중에는 화면도 보지 마시고 소리도 낮춰 주세요.
피해자: 왜 이렇게 비밀스럽게 해야 하죠?
사기범: 외부에서 알게 되면 명의 보호 절차가 지연됩니다. 지금은 일단 조용한 장소로 이동한 뒤, 본인 확인 절차만 이어가면 됩니다.
피해자: 제가 지금 택시를 타고 있는데, 기사님한테 목적지를 말해야 하나요?
사기범: 너무 자세히 말하지 마시고 가까운 지점까지만 안내하세요. 수사 관련 사항이 새어나가면 본인에게 불리하게 기록될 수 있습니다.
피해자: 수사라니 더 불안한데요. 회사 메일이나 가족 연락은 해도 되나요?",yes
